分拣中心,日期,货量
SC61,2023/9/26,754.0
SC61,2023/10/12,825.0
SC61,2023/10/1,815.0
SC61,2023/8/31,825.0
SC61,2023/11/9,1177.875
SC61,2023/9/27,986.0
SC61,2023/10/15,810.0
SC61,2023/9/5,1033.0
SC61,2023/10/16,861.0
SC61,2023/10/20,749.0
SC61,2023/11/19,650.0
SC61,2023/10/8,940.0
SC61,2023/10/5,1006.0
SC61,2023/11/4,1177.875
SC61,2023/9/21,795.0
SC61,2023/10/9,849.0
SC61,2023/11/3,1177.875
SC61,2023/8/30,791.0
SC61,2023/9/17,706.0
SC61,2023/11/30,644.0
SC61,2023/9/12,788.0
SC61,2023/9/30,790.0
SC61,2023/9/28,883.0
SC61,2023/8/17,979.0
SC61,2023/10/22,726.0
SC61,2023/10/21,678.0
SC61,2023/9/4,882.0
SC61,2023/9/2,934.0
SC61,2023/10/4,926.0
SC61,2023/8/16,891.0
SC61,2023/9/16,692.0
SC61,2023/11/18,635.0
SC61,2023/8/5,698.0
SC61,2023/8/1,662.0
SC61,2023/11/10,1177.875
SC61,2023/11/6,1177.875
SC61,2023/11/14,839.0
SC61,2023/10/29,739.0
SC61,2023/11/2,1177.875
SC61,2023/8/10,817.0
SC61,2023/11/21,763.0
SC61,2023/8/9,1014.0
SC61,2023/8/22,903.0
SC61,2023/10/18,701.0
SC61,2023/10/11,857.0
SC61,2023/8/20,843.0
SC61,2023/9/9,965.0
SC61,2023/10/10,820.0
SC61,2023/9/11,840.0
SC61,2023/8/6,689.0
SC61,2023/11/12,1177.875
SC61,2023/9/29,845.0
SC61,2023/8/28,821.0
SC61,2023/9/22,710.0
SC61,2023/10/25,828.0
SC61,2023/9/14,802.0
SC61,2023/10/17,870.0
SC61,2023/10/2,837.0
SC61,2023/9/3,895.0
SC61,2023/11/20,693.0
SC61,2023/11/5,1177.875
SC61,2023/9/6,1054.0
SC61,2023/11/16,729.0
SC61,2023/8/24,783.0
SC61,2023/10/13,787.0
SC61,2023/9/23,732.0
SC61,2023/9/7,1097.0
SC61,2023/8/21,860.0
SC61,2023/9/10,964.0
SC61,2023/8/26,839.0
SC61,2023/11/25,588.0
SC61,2023/10/14,720.0
SC61,2023/9/20,798.0
SC61,2023/11/1,1177.875
SC61,2023/11/23,720.0
SC61,2023/8/18,896.0
SC61,2023/9/25,760.0
SC61,2023/11/24,610.0
SC61,2023/10/26,832.0
SC61,2023/11/13,1177.875
SC61,2023/11/26,641.0
SC61,2023/9/1,809.0
SC61,2023/8/29,794.0
SC61,2023/11/27,648.0
SC61,2023/11/22,718.0
SC61,2023/9/13,758.0
SC61,2023/11/8,1177.875
SC61,2023/9/24,783.0
SC61,2023/9/8,966.0
SC61,2023/10/3,870.0
SC61,2023/8/13,662.0
SC61,2023/8/11,835.0
SC61,2023/8/8,766.0
SC61,2023/10/7,1177.0
SC61,2023/9/19,803.0
SC61,2023/11/11,1177.875
SC61,2023/11/7,1177.875
SC61,2023/10/30,1177.875
SC61,2023/9/18,729.0
SC61,2023/8/23,822.0
SC61,2023/8/4,680.0
SC61,2023/10/24,848.0
SC61,2023/11/17,667.0
SC61,2023/8/27,893.0
SC61,2023/10/19,911.0
SC61,2023/9/15,715.0
SC61,2023/8/3,707.0
SC61,2023/8/15,740.0
SC61,2023/8/19,858.0
SC61,2023/10/6,1115.0
SC61,2023/8/2,696.0
SC61,2023/8/12,775.0
SC61,2023/10/28,761.0
SC61,2023/10/31,1177.875
SC61,2023/10/27,768.0
SC63,2023/9/2,2130.0
SC63,2023/10/30,3316.125
SC63,2023/9/21,2208.0
SC63,2023/11/21,1899.0
SC63,2023/10/14,1957.0
SC63,2023/8/6,1790.0
SC63,2023/11/10,3316.125
SC63,2023/10/31,3316.125
SC63,2023/11/15,1723.0
SC63,2023/9/24,1908.0
SC63,2023/11/28,2197.0
SC63,2023/10/11,2014.0
SC63,2023/8/4,1741.0
SC63,2023/10/3,1585.0
SC63,2023/8/9,2164.0
SC63,2023/10/23,2235.0
SC63,2023/9/10,2200.0
SC63,2023/8/8,1948.0
SC63,2023/9/30,1541.0
SC63,2023/11/24,2209.0
SC63,2023/8/5,1719.0
SC63,2023/11/7,3316.125
SC63,2023/9/25,2041.0
SC63,2023/11/13,2638.0
SC63,2023/9/17,2181.0
SC63,2023/9/1,2347.0
SC63,2023/9/15,2091.0
SC63,2023/9/8,2506.0
SC63,2023/8/16,2430.0
SC63,2023/9/9,2316.0
SC63,2023/11/1,3316.125
SC63,2023/11/16,1973.0
SC63,2023/8/24,3032.0
SC63,2023/9/23,1961.0
SC63,2023/11/29,2561.0
SC63,2023/8/23,2346.0
SC63,2023/10/16,2370.0
SC63,2023/8/18,2118.0
SC63,2023/9/20,2198.0
SC63,2023/8/2,1734.0
SC63,2023/8/20,2287.0
SC63,2023/10/18,2146.0
SC63,2023/11/20,2095.0
SC63,2023/8/19,2053.0
SC63,2023/10/15,1633.0
SC63,2023/9/7,2049.0
SC63,2023/9/16,2096.0
SC63,2023/8/7,1812.0
SC63,2023/9/12,2244.0
SC63,2023/10/17,2215.0
SC63,2023/9/6,1961.0
SC63,2023/11/23,2159.0
SC63,2023/11/18,1671.0
SC63,2023/10/8,2184.0
SC63,2023/10/2,1659.0
SC63,2023/10/1,1630.0
SC63,2023/10/27,3316.125
SC63,2023/8/10,1844.0
SC63,2023/10/24,3316.125
SC63,2023/8/29,2201.0
SC63,2023/11/26,1702.0
SC63,2023/10/13,2391.0
SC63,2023/8/27,2548.0
SC63,2023/11/27,1950.0
SC63,2023/8/13,1575.0
SC63,2023/8/31,2911.0
SC63,2023/9/26,1858.0
SC63,2023/9/3,2227.0
SC63,2023/8/15,2025.0
SC63,2023/10/19,2033.0
SC63,2023/10/26,3316.125
SC63,2023/10/10,2056.0
SC63,2023/10/28,3316.125
SC63,2023/11/19,1852.0
SC63,2023/11/12,3316.125
SC63,2023/8/17,2075.0
SC63,2023/9/19,2255.0
SC63,2023/9/28,1571.0
SC63,2023/9/18,2332.0
SC63,2023/11/3,3316.125
SC63,2023/11/30,3270.0
SC63,2023/9/22,2025.0
SC63,2023/8/26,3316.125
SC63,2023/8/21,2385.0
SC63,2023/8/28,2286.0
SC63,2023/9/13,2233.0
SC63,2023/8/30,2493.0
SC63,2023/10/7,2248.0
SC63,2023/9/4,2145.0
SC63,2023/10/25,3316.125
SC63,2023/8/14,1811.0
SC63,2023/8/12,1435.0
SC63,2023/10/20,2059.0
SC63,2023/8/1,1663.0
SC63,2023/11/5,3316.125
SC63,2023/8/11,1637.0
SC63,2023/10/21,2183.0
SC63,2023/10/9,2087.0
SC63,2023/11/9,3316.125
SC63,2023/10/22,2013.0
SC63,2023/11/25,1706.0
SC63,2023/11/17,2167.0
SC63,2023/11/22,1849.0
SC63,2023/10/6,2055.0
SC63,2023/11/11,3316.125
SC63,2023/10/4,1729.0
SC63,2023/8/3,1796.0
SC63,2023/11/4,3316.125
SC63,2023/9/5,2095.0
SC63,2023/9/14,2243.0
SC63,2023/10/12,2173.0
SC63,2023/11/14,2015.0
SC63,2023/10/5,1852.0
SC63,2023/9/27,1752.0
SC63,2023/9/11,2224.0
SC63,2023/11/6,3316.125
SC63,2023/8/22,2647.0
SC63,2023/11/2,3316.125
SC63,2023/11/8,3316.125
SC63,2023/9/29,1533.0
SC63,2023/8/25,2889.0
SC63,2023/10/29,3316.125
SC54,2023/8/20,8465.0
SC54,2023/11/28,8290.0
SC54,2023/10/10,9045.0
SC54,2023/9/16,10132.0
SC54,2023/10/1,7404.0
SC54,2023/8/12,8214.0
SC54,2023/10/11,8525.0
SC54,2023/9/5,11576.0
SC54,2023/8/31,9463.0
SC54,2023/8/22,8974.0
SC54,2023/8/1,9487.0
SC54,2023/11/1,14477.25
SC54,2023/9/8,11434.0
SC54,2023/8/5,8042.0
SC54,2023/8/11,8235.0
SC54,2023/10/24,14477.25
SC54,2023/9/20,10623.0
SC54,2023/8/18,9205.0
SC54,2023/10/8,9653.0
SC54,2023/9/17,10045.0
SC54,2023/11/22,8104.0
SC54,2023/9/30,7312.0
SC54,2023/11/14,8831.0
SC54,2023/11/6,12482.0
SC54,2023/11/7,12063.0
SC54,2023/8/4,8219.0
SC54,2023/10/30,11061.0
SC54,2023/10/18,9076.0
SC54,2023/9/3,10210.0
SC54,2023/10/3,7266.0
SC54,2023/8/29,9390.0
SC54,2023/9/11,9531.0
SC54,2023/11/5,13144.0
SC54,2023/10/13,8545.0
SC54,2023/9/1,14477.25
SC54,2023/8/6,8037.0
SC54,2023/10/20,10408.0
SC54,2023/9/26,11321.0
SC54,2023/8/23,9413.0
SC54,2023/8/9,8730.0
SC54,2023/9/10,9758.0
SC54,2023/9/25,10304.0
SC54,2023/8/10,8481.0
SC54,2023/9/7,13550.0
SC54,2023/10/29,10103.0
SC54,2023/11/21,8559.0
SC54,2023/10/6,8621.0
SC54,2023/8/2,9058.0
SC54,2023/8/16,8915.0
SC54,2023/8/7,8305.0
SC54,2023/10/27,12411.0
SC54,2023/10/4,7516.0
SC54,2023/10/9,8961.0
SC54,2023/10/28,11526.0
SC54,2023/10/22,8163.0
SC54,2023/11/8,14477.25
SC54,2023/9/23,10773.0
SC54,2023/8/14,8890.0
SC54,2023/11/4,14477.25
SC54,2023/11/24,7735.0
SC54,2023/11/26,7751.0
SC54,2023/11/12,14477.25
SC54,2023/9/15,10084.0
SC54,2023/8/28,9641.0
SC54,2023/8/13,8186.0
SC54,2023/10/7,9618.0
SC54,2023/11/3,13932.0
SC54,2023/10/19,10308.0
SC54,2023/9/21,10770.0
SC54,2023/8/26,9258.0
SC54,2023/9/27,10000.0
SC54,2023/8/24,9943.0
SC54,2023/9/13,9499.0
SC54,2023/11/11,14477.25
SC54,2023/10/2,6793.0
SC54,2023/8/25,9960.0
SC54,2023/9/4,10207.0
SC54,2023/11/23,8083.0
SC54,2023/8/8,8819.0
SC54,2023/10/15,7915.0
SC54,2023/9/19,10923.0
SC54,2023/9/14,11373.0
SC54,2023/11/2,14477.25
SC54,2023/8/27,9390.0
SC54,2023/11/9,12658.0
SC54,2023/8/19,8562.0
SC54,2023/10/21,9224.0
SC54,2023/10/16,8774.0
SC54,2023/10/12,8463.0
SC54,2023/10/25,13536.0
SC54,2023/9/6,11481.0
SC54,2023/9/28,8248.0
SC54,2023/11/19,7243.0
SC54,2023/11/10,14477.25
SC54,2023/11/13,13062.0
SC54,2023/11/29,8198.0
SC54,2023/9/12,9999.0
SC54,2023/10/26,11756.0
SC54,2023/8/15,9286.0
SC54,2023/8/17,9116.0
SC54,2023/11/30,8663.0
SC54,2023/10/5,8311.0
SC54,2023/9/24,10559.0
SC54,2023/11/20,8371.0
SC54,2023/11/25,7648.0
SC54,2023/8/3,8554.0
SC54,2023/10/17,8662.0
SC54,2023/11/18,7646.0
SC54,2023/9/18,10493.0
SC54,2023/11/27,8521.0
SC54,2023/10/31,14477.25
SC54,2023/11/15,9155.0
SC54,2023/11/17,10447.0
SC54,2023/9/2,11419.0
SC54,2023/8/21,9198.0
SC54,2023/8/30,9117.0
SC54,2023/10/23,11676.0
SC54,2023/10/14,8245.0
SC54,2023/11/16,9470.0
SC54,2023/9/22,10708.0
SC54,2023/9/29,7844.0
SC54,2023/9/9,11968.0
SC68,2023/9/7,1350.0
SC68,2023/10/23,1713.0
SC68,2023/9/26,1155.0
SC68,2023/11/1,1838.875
SC68,2023/8/2,1040.0
SC68,2023/9/5,1333.0
SC68,2023/10/12,1351.0
SC68,2023/8/8,1121.0
SC68,2023/10/24,1838.875
SC68,2023/8/9,1189.0
SC68,2023/9/30,917.0
SC68,2023/9/20,1106.0
SC68,2023/11/30,1448.0
SC68,2023/9/9,1447.0
SC68,2023/8/12,982.0
SC68,2023/10/15,1304.0
SC68,2023/9/15,1270.0
SC68,2023/10/18,1356.0
SC68,2023/11/3,1838.875
SC68,2023/10/14,1417.0
SC68,2023/9/28,943.0
SC68,2023/10/10,1236.0
SC68,2023/10/7,1241.0
SC68,2023/10/21,1152.0
SC68,2023/8/19,1134.0
SC68,2023/10/1,854.0
SC68,2023/11/2,1838.875
SC68,2023/9/4,1291.0
SC68,2023/10/29,1416.0
SC68,2023/9/25,1181.0
SC68,2023/9/3,1266.0
SC68,2023/11/25,1325.0
SC68,2023/9/13,1355.0
SC68,2023/9/29,912.0
SC68,2023/10/28,1550.0
SC68,2023/9/24,1073.0
SC68,2023/10/30,1556.0
SC68,2023/10/17,1405.0
SC68,2023/8/30,1188.0
SC68,2023/11/24,1435.0
SC68,2023/11/18,1218.0
SC68,2023/11/17,1214.0
SC68,2023/9/18,1287.0
SC68,2023/8/20,1161.0
SC68,2023/8/14,1121.0
SC68,2023/8/23,1176.0
SC68,2023/10/25,1838.875
SC68,2023/10/26,1507.0
SC68,2023/10/8,1205.0
SC68,2023/8/3,1059.0
SC68,2023/11/5,1610.0
SC68,2023/8/6,1076.0
SC68,2023/8/22,1131.0
SC68,2023/10/31,1838.875
SC68,2023/9/22,1066.0
SC68,2023/8/28,1241.0
SC68,2023/10/22,1244.0
SC68,2023/11/4,1838.875
SC68,2023/11/29,1474.0
SC68,2023/11/12,1838.875
SC68,2023/9/27,1077.0
SC68,2023/8/1,1018.0
SC68,2023/10/9,1179.0
SC68,2023/10/13,1257.0
SC68,2023/11/9,1285.0
SC68,2023/10/20,1274.0
SC68,2023/10/4,1032.0
SC68,2023/8/7,1067.0
SC68,2023/9/14,1318.0
SC68,2023/8/24,1241.0
SC68,2023/9/16,1254.0
SC68,2023/11/16,1266.0
SC68,2023/8/21,1225.0
SC68,2023/8/5,1048.0
SC68,2023/9/19,1139.0
SC68,2023/8/17,1405.0
SC68,2023/8/29,1228.0
SC68,2023/11/11,1838.875
SC68,2023/9/23,1081.0
SC68,2023/11/8,1538.0
SC68,2023/9/1,1194.0
SC68,2023/10/5,1144.0
SC68,2023/10/2,890.0
SC68,2023/11/15,1206.0
SC68,2023/9/12,1463.0
SC68,2023/8/31,1174.0
SC68,2023/11/27,1567.0
SC68,2023/9/8,1346.0
SC68,2023/11/6,1504.0
SC68,2023/11/14,1401.0
SC68,2023/9/21,1180.0
SC68,2023/11/7,1668.0
SC68,2023/11/19,1377.0
SC68,2023/10/19,1291.0
SC68,2023/9/6,1373.0
SC68,2023/10/16,1378.0
SC68,2023/11/13,1451.0
SC68,2023/8/15,1146.0
SC68,2023/10/27,1491.0
SC68,2023/8/4,1003.0
SC68,2023/9/17,1351.0
SC68,2023/9/11,1376.0
SC68,2023/8/18,1083.0
SC68,2023/8/10,1132.0
SC68,2023/9/10,1318.0
SC68,2023/8/27,1197.0
SC68,2023/11/21,1395.0
SC68,2023/10/11,1424.0
SC68,2023/9/2,1237.0
SC68,2023/8/25,1213.0
SC68,2023/8/11,1030.0
SC68,2023/8/16,1111.0
SC68,2023/8/26,1154.0
SC68,2023/11/22,1378.0
SC68,2023/11/26,1471.0
SC68,2023/11/20,1774.0
SC68,2023/8/13,1012.0
SC68,2023/10/3,980.0
SC68,2023/10/6,1208.0
SC68,2023/11/23,1537.0
SC68,2023/11/28,1510.0
SC68,2023/11/10,1838.875
SC44,2023/9/28,15473.0
SC44,2023/10/11,17764.0
SC44,2023/9/11,15341.0
SC44,2023/11/29,17027.0
SC44,2023/9/7,16369.0
SC44,2023/11/13,20222.25
SC44,2023/8/1,15734.0
SC44,2023/9/23,16624.0
SC44,2023/9/20,16788.0
SC44,2023/8/11,14227.0
SC44,2023/11/18,18456.0
SC44,2023/11/14,20146.0
SC44,2023/9/26,18654.0
SC44,2023/9/16,15683.0
SC44,2023/10/21,15544.0
SC44,2023/10/25,20222.25
SC44,2023/10/8,17528.0
SC44,2023/11/9,20222.25
SC44,2023/8/2,15370.0
SC44,2023/11/6,20222.25
SC44,2023/11/12,20222.25
SC44,2023/10/15,16177.0
SC44,2023/8/8,13701.0
SC44,2023/11/16,18163.0
SC44,2023/10/3,12879.0
SC44,2023/8/16,15688.0
SC44,2023/10/12,17069.0
SC44,2023/11/5,18608.0
SC44,2023/9/2,16170.0
SC44,2023/10/22,14705.0
SC44,2023/9/5,15820.0
SC44,2023/8/10,14613.0
SC44,2023/9/30,13855.0
SC44,2023/9/4,15861.0
SC44,2023/8/28,15438.0
SC44,2023/8/19,15522.0
SC44,2023/10/14,16335.0
SC44,2023/11/19,16745.0
SC44,2023/9/17,14757.0
SC44,2023/10/16,15827.0
SC44,2023/10/9,16838.0
SC44,2023/10/17,17145.0
SC44,2023/11/10,18700.0
SC44,2023/8/9,14828.0
SC44,2023/9/14,15707.0
SC44,2023/11/17,19114.0
SC44,2023/9/18,15465.0
SC44,2023/9/6,15933.0
SC44,2023/11/30,16945.0
SC44,2023/8/5,14669.0
SC44,2023/8/25,15213.0
SC44,2023/8/29,15755.0
SC44,2023/10/10,16920.0
SC44,2023/10/5,14758.0
SC44,2023/11/1,20222.25
SC44,2023/8/18,15641.0
SC44,2023/8/31,15778.0
SC44,2023/11/23,17143.0
SC44,2023/10/29,16085.0
SC44,2023/8/26,15095.0
SC44,2023/9/19,17064.0
SC44,2023/8/3,15204.0
SC44,2023/8/12,13459.0
SC44,2023/9/21,17005.0
SC44,2023/10/31,16366.0
SC44,2023/8/24,15756.0
SC44,2023/9/27,17748.0
SC44,2023/8/14,14203.0
SC44,2023/9/29,14020.0
SC44,2023/8/15,14406.0
SC44,2023/10/13,17458.0
SC44,2023/8/13,12568.0
SC44,2023/9/3,15731.0
SC44,2023/11/22,17462.0
SC44,2023/10/26,19216.0
SC44,2023/11/21,17253.0
SC44,2023/8/21,16726.0
SC44,2023/11/24,16670.0
SC44,2023/9/8,15223.0
SC44,2023/9/24,16381.0
SC44,2023/11/8,20222.25
SC44,2023/8/22,16686.0
SC44,2023/8/7,13606.0
SC44,2023/10/23,15095.0
SC44,2023/9/22,17139.0
SC44,2023/10/27,19469.0
SC44,2023/11/15,19642.0
SC44,2023/10/19,15344.0
SC44,2023/10/6,15077.0
SC44,2023/11/3,20222.25
SC44,2023/10/7,16565.0
SC44,2023/10/30,16465.0
SC44,2023/11/4,20222.25
SC44,2023/8/30,15687.0
SC44,2023/10/4,13495.0
SC44,2023/10/28,17238.0
SC44,2023/11/2,20222.25
SC44,2023/9/10,15361.0
SC44,2023/8/17,15465.0
SC44,2023/10/20,16912.0
SC44,2023/11/7,20222.25
SC44,2023/9/25,17668.0
SC44,2023/11/20,17929.0
SC44,2023/8/27,14407.0
SC44,2023/8/23,15389.0
SC44,2023/9/12,15697.0
SC44,2023/9/1,16252.0
SC44,2023/8/4,15346.0
SC44,2023/10/1,13198.0
SC44,2023/9/13,15412.0
SC44,2023/9/9,16889.0
SC44,2023/11/26,14739.0
SC44,2023/8/20,15716.0
SC44,2023/10/24,20222.25
SC44,2023/10/18,17314.0
SC44,2023/11/25,15932.0
SC44,2023/9/15,16200.0
SC44,2023/11/28,16447.0
SC44,2023/11/11,20222.25
SC44,2023/8/6,13542.0
SC44,2023/10/2,12426.25
SC44,2023/11/27,15878.0
SC15,2023/8/4,4364.0
SC15,2023/8/26,4231.0
SC15,2023/8/10,3884.0
SC15,2023/8/3,3259.0
SC15,2023/9/21,4481.0
SC15,2023/11/15,3786.0
SC15,2023/8/14,3374.0
SC15,2023/11/4,4748.0
SC15,2023/10/10,4483.0
SC15,2023/8/25,4467.0
SC15,2023/10/5,2866.0
SC15,2023/10/28,5191.0
SC15,2023/9/2,3784.0
SC15,2023/11/7,4778.0
SC15,2023/9/17,3918.0
SC15,2023/10/17,3749.0
SC15,2023/10/4,2462.625
SC15,2023/11/2,4425.0
SC15,2023/10/6,3280.0
SC15,2023/8/17,4535.0
SC15,2023/9/28,4424.0
SC15,2023/9/25,3868.0
SC15,2023/8/15,3962.0
SC15,2023/9/22,4394.0
SC15,2023/10/29,4824.0
SC15,2023/9/15,3960.0
SC15,2023/9/23,3441.0
SC15,2023/11/23,4198.0
SC15,2023/11/16,3886.0
SC15,2023/10/20,4370.0
SC15,2023/10/15,4332.0
SC15,2023/9/14,3830.0
SC15,2023/8/6,3114.0
SC15,2023/11/17,5205.0
SC15,2023/8/1,3037.0
SC15,2023/10/16,3789.0
SC15,2023/8/31,4382.0
SC15,2023/9/19,3120.0
SC15,2023/9/30,3217.0
SC15,2023/9/10,3647.0
SC15,2023/10/24,4795.0
SC15,2023/11/29,5341.0
SC15,2023/11/13,3822.0
SC15,2023/11/25,4200.0
SC15,2023/8/2,3240.0
SC15,2023/9/29,3883.0
SC15,2023/11/18,4413.0
SC15,2023/11/20,3345.0
SC15,2023/10/12,4247.0
SC15,2023/11/27,3696.0
SC15,2023/9/7,3758.0
SC15,2023/9/5,3395.0
SC15,2023/10/19,4269.0
SC15,2023/9/11,3543.0
SC15,2023/11/24,4174.0
SC15,2023/11/30,5464.0
SC15,2023/11/11,4521.0
SC15,2023/8/13,3566.0
SC15,2023/8/27,4406.0
SC15,2023/11/9,4532.0
SC15,2023/8/16,3954.0
SC15,2023/11/3,5392.0
SC15,2023/10/13,4612.0
SC15,2023/11/1,5723.625
SC15,2023/10/23,3679.0
SC15,2023/11/19,3818.0
SC15,2023/10/27,5485.0
SC15,2023/11/26,3682.0
SC15,2023/8/30,4373.0
SC15,2023/9/20,4566.0
SC15,2023/8/9,3536.0
SC15,2023/9/12,4271.0
SC15,2023/10/21,4014.0
SC15,2023/10/7,3074.0
SC15,2023/10/22,3865.0
SC15,2023/11/12,5723.625
SC15,2023/8/28,3799.0
SC15,2023/10/30,4303.0
SC15,2023/9/1,4533.0
SC15,2023/9/16,4234.0
SC15,2023/9/13,4266.0
SC15,2023/11/14,4500.0
SC15,2023/8/11,4137.0
SC15,2023/9/27,5063.0
SC15,2023/9/18,3471.0
SC15,2023/8/12,3679.0
SC15,2023/10/18,4173.0
SC15,2023/9/4,3558.0
SC15,2023/11/21,4086.0
SC15,2023/8/5,3376.0
SC15,2023/8/18,4295.0
SC15,2023/10/2,2462.625
SC15,2023/11/22,4805.0
SC15,2023/11/10,5125.0
SC15,2023/8/19,4460.0
SC15,2023/10/11,4341.0
SC15,2023/10/9,3977.0
SC15,2023/10/14,4145.0
SC15,2023/9/8,4519.0
SC15,2023/9/26,5163.0
SC15,2023/8/20,3705.0
SC15,2023/10/31,4808.0
SC15,2023/8/29,4536.0
SC15,2023/8/22,4264.0
SC15,2023/11/28,3443.0
SC15,2023/9/6,3787.0
SC15,2023/11/6,3899.0
SC15,2023/9/9,4547.0
SC15,2023/9/24,3287.0
SC15,2023/10/25,5463.0
SC15,2023/8/24,4501.0
SC15,2023/10/26,5131.0
SC15,2023/9/3,4046.0
SC15,2023/8/7,3306.0
SC15,2023/8/8,3203.0
SC15,2023/11/8,4243.0
SC15,2023/8/23,4595.0
SC15,2023/8/21,3925.0
SC15,2023/10/3,2619.0
SC15,2023/10/1,2587.0
SC15,2023/11/5,4522.0
SC15,2023/10/8,4266.0
SC66,2023/11/4,724.0
SC66,2023/9/3,941.0
SC66,2023/8/3,822.0
SC66,2023/8/17,923.0
SC66,2023/8/16,970.0
SC66,2023/11/8,769.0
SC66,2023/10/4,822.0
SC66,2023/8/21,1238.0
SC66,2023/9/19,879.0
SC66,2023/10/7,788.0
SC66,2023/8/29,963.0
SC66,2023/10/23,625.0
SC66,2023/11/12,1258.0
SC66,2023/11/14,708.0
SC66,2023/9/21,896.0
SC66,2023/8/23,900.0
SC66,2023/10/19,631.0
SC66,2023/11/25,707.0
SC66,2023/8/31,975.0
SC66,2023/9/30,804.0
SC66,2023/9/26,961.0
SC66,2023/11/30,758.0
SC66,2023/10/21,619.0
SC66,2023/8/18,938.0
SC66,2023/10/13,643.0
SC66,2023/8/1,988.0
SC66,2023/10/5,706.0
SC66,2023/10/24,1093.0
SC66,2023/9/1,1284.5
SC66,2023/10/17,672.0
SC66,2023/11/26,678.0
SC66,2023/8/10,826.0
SC66,2023/10/18,670.0
SC66,2023/8/19,947.0
SC66,2023/9/29,772.0
