分拣中心,日期,班次,正式工,临时工
分拣中心_SC8,2023-12-08,08:00-16:00,0.0,271.0
分拣中心_SC8,2023-12-08,12:00-20:00,0.0,247.0
分拣中心_SC8,2023-12-08,14:00-22:00,0.0,393.0
分拣中心_SC8,2023-12-08,16:00-24:00,60.0,273.0
分拣中心_SC8,2023-12-09,00:00-08:00,0.0,948.0
分拣中心_SC8,2023-12-09,05:00-13:00,0.0,459.0
分拣中心_SC8,2023-12-09,08:00-16:00,0.0,371.0
分拣中心_SC8,2023-12-09,12:00-20:00,0.0,388.0
分拣中心_SC8,2023-12-09,14:00-22:00,0.0,379.0
分拣中心_SC8,2023-12-09,16:00-24:00,60.0,295.0
分拣中心_SC8,2023-12-10,00:00-08:00,60.0,842.0
分拣中心_SC8,2023-12-10,05:00-13:00,0.0,377.0
分拣中心_SC8,2023-12-10,08:00-16:00,0.0,319.0
分拣中心_SC8,2023-12-10,12:00-20:00,0.0,321.0
分拣中心_SC8,2023-12-10,14:00-22:00,0.0,383.0
分拣中心_SC8,2023-12-10,16:00-24:00,0.0,326.0
分拣中心_SC8,2023-12-11,00:00-08:00,0.0,744.0
分拣中心_SC8,2023-12-11,05:00-13:00,0.0,266.0
分拣中心_SC8,2023-12-11,08:00-16:00,0.0,263.0
分拣中心_SC8,2023-12-11,12:00-20:00,0.0,229.0
分拣中心_SC8,2023-12-11,14:00-22:00,60.0,288.0
分拣中心_SC8,2023-12-11,16:00-24:00,0.0,348.0
分拣中心_SC8,2023-12-12,00:00-08:00,0.0,789.0
分拣中心_SC8,2023-12-12,05:00-13:00,0.0,233.0
分拣中心_SC8,2023-12-12,08:00-16:00,0.0,253.0
分拣中心_SC8,2023-12-12,12:00-20:00,0.0,237.0
分拣中心_SC8,2023-12-12,14:00-22:00,0.0,354.0
分拣中心_SC8,2023-12-12,16:00-24:00,60.0,255.0
分拣中心_SC8,2023-12-13,00:00-08:00,0.0,892.0
分拣中心_SC8,2023-12-13,05:00-13:00,60.0,297.0
分拣中心_SC8,2023-12-13,08:00-16:00,0.0,319.0
分拣中心_SC8,2023-12-13,12:00-20:00,0.0,332.0
分拣中心_SC8,2023-12-13,14:00-22:00,0.0,379.0
分拣中心_SC8,2023-12-13,16:00-24:00,0.0,352.0
分拣中心_SC8,2023-12-14,00:00-08:00,0.0,840.0
分拣中心_SC8,2023-12-14,05:00-13:00,0.0,291.0
分拣中心_SC8,2023-12-14,08:00-16:00,0.0,284.0
分拣中心_SC8,2023-12-14,12:00-20:00,0.0,255.0
分拣中心_SC8,2023-12-14,14:00-22:00,60.0,285.0
分拣中心_SC8,2023-12-14,16:00-24:00,0.0,330.0
分拣中心_SC8,2023-12-15,00:00-08:00,0.0,858.0
分拣中心_SC8,2023-12-15,05:00-13:00,0.0,257.0
分拣中心_SC8,2023-12-15,08:00-16:00,60.0,196.0
分拣中心_SC8,2023-12-15,12:00-20:00,0.0,247.0
分拣中心_SC8,2023-12-15,14:00-22:00,0.0,393.0
分拣中心_SC8,2023-12-15,16:00-24:00,0.0,348.0
分拣中心_SC8,2023-12-16,00:00-08:00,60.0,873.0
分拣中心_SC8,2023-12-16,05:00-13:00,0.0,459.0
分拣中心_SC8,2023-12-16,08:00-16:00,0.0,371.0
分拣中心_SC8,2023-12-16,12:00-20:00,0.0,388.0
分拣中心_SC8,2023-12-16,14:00-22:00,0.0,379.0
分拣中心_SC8,2023-12-16,16:00-24:00,0.0,370.0
分拣中心_SC8,2023-12-17,00:00-08:00,0.0,917.0
分拣中心_SC8,2023-12-17,05:00-13:00,0.0,377.0
分拣中心_SC8,2023-12-17,08:00-16:00,0.0,319.0
分拣中心_SC8,2023-12-17,12:00-20:00,60.0,246.0
分拣中心_SC8,2023-12-17,14:00-22:00,0.0,383.0
分拣中心_SC8,2023-12-17,16:00-24:00,0.0,326.0
分拣中心_SC8,2023-12-18,00:00-08:00,60.0,669.0
分拣中心_SC8,2023-12-18,05:00-13:00,0.0,266.0
分拣中心_SC8,2023-12-18,08:00-16:00,0.0,263.0
分拣中心_SC8,2023-12-18,12:00-20:00,0.0,229.0
分拣中心_SC8,2023-12-18,14:00-22:00,0.0,363.0
分拣中心_SC8,2023-12-18,16:00-24:00,0.0,348.0
分拣中心_SC8,2023-12-19,00:00-08:00,0.0,789.0
分拣中心_SC8,2023-12-19,05:00-13:00,0.0,233.0
分拣中心_SC8,2023-12-19,08:00-16:00,0.0,253.0
分拣中心_SC8,2023-12-19,12:00-20:00,0.0,237.0
分拣中心_SC8,2023-12-19,14:00-22:00,0.0,354.0
分拣中心_SC8,2023-12-19,16:00-24:00,60.0,255.0
分拣中心_SC8,2023-12-20,00:00-08:00,0.0,892.0
分拣中心_SC8,2023-12-20,05:00-13:00,0.0,372.0
分拣中心_SC8,2023-12-20,08:00-16:00,0.0,319.0
分拣中心_SC8,2023-12-20,12:00-20:00,60.0,257.0
分拣中心_SC8,2023-12-20,14:00-22:00,0.0,379.0
分拣中心_SC8,2023-12-20,16:00-24:00,0.0,352.0
分拣中心_SC8,2023-12-21,00:00-08:00,0.0,840.0
分拣中心_SC8,2023-12-21,05:00-13:00,0.0,291.0
分拣中心_SC8,2023-12-21,08:00-16:00,60.0,209.0
分拣中心_SC8,2023-12-21,12:00-20:00,0.0,255.0
分拣中心_SC8,2023-12-21,14:00-22:00,0.0,360.0
分拣中心_SC8,2023-12-21,16:00-24:00,0.0,330.0
分拣中心_SC8,2023-12-22,00:00-08:00,60.0,783.0
分拣中心_SC8,2023-12-22,05:00-13:00,0.0,257.0
分拣中心_SC8,2023-12-22,08:00-16:00,0.0,271.0
分拣中心_SC8,2023-12-22,12:00-20:00,0.0,247.0
分拣中心_SC8,2023-12-22,14:00-22:00,0.0,393.0
分拣中心_SC8,2023-12-22,16:00-24:00,0.0,348.0
分拣中心_SC8,2023-12-23,00:00-08:00,0.0,948.0
分拣中心_SC8,2023-12-23,05:00-13:00,0.0,459.0
分拣中心_SC8,2023-12-23,08:00-16:00,0.0,371.0
分拣中心_SC8,2023-12-23,12:00-20:00,0.0,388.0
分拣中心_SC8,2023-12-23,14:00-22:00,60.0,304.0
分拣中心_SC8,2023-12-23,16:00-24:00,0.0,370.0
分拣中心_SC8,2023-12-24,00:00-08:00,0.0,917.0
分拣中心_SC8,2023-12-24,05:00-13:00,60.0,302.0
分拣中心_SC8,2023-12-24,08:00-16:00,0.0,319.0
分拣中心_SC8,2023-12-24,12:00-20:00,0.0,321.0
分拣中心_SC8,2023-12-24,14:00-22:00,0.0,383.0
分拣中心_SC8,2023-12-24,16:00-24:00,0.0,326.0
分拣中心_SC8,2023-12-25,00:00-08:00,0.0,744.0
分拣中心_SC8,2023-12-25,05:00-13:00,0.0,266.0
分拣中心_SC8,2023-12-25,08:00-16:00,0.0,263.0
分拣中心_SC8,2023-12-25,12:00-20:00,0.0,229.0
分拣中心_SC8,2023-12-25,14:00-22:00,0.0,363.0
分拣中心_SC8,2023-12-25,16:00-24:00,60.0,273.0
分拣中心_SC8,2023-12-26,00:00-08:00,0.0,789.0
分拣中心_SC8,2023-12-26,05:00-13:00,0.0,233.0
分拣中心_SC8,2023-12-26,08:00-16:00,60.0,178.0
分拣中心_SC8,2023-12-26,12:00-20:00,0.0,237.0
分拣中心_SC8,2023-12-26,14:00-22:00,0.0,354.0
分拣中心_SC8,2023-12-26,16:00-24:00,0.0,330.0
分拣中心_SC8,2023-12-27,00:00-08:00,0.0,892.0
分拣中心_SC8,2023-12-27,05:00-13:00,0.0,372.0
分拣中心_SC8,2023-12-27,08:00-16:00,60.0,244.0
分拣中心_SC8,2023-12-27,12:00-20:00,0.0,332.0
分拣中心_SC8,2023-12-27,14:00-22:00,0.0,379.0
分拣中心_SC8,2023-12-27,16:00-24:00,0.0,352.0
分拣中心_SC8,2023-12-28,00:00-08:00,0.0,840.0
分拣中心_SC8,2023-12-28,05:00-13:00,0.0,291.0
分拣中心_SC8,2023-12-28,08:00-16:00,0.0,284.0
分拣中心_SC8,2023-12-28,12:00-20:00,60.0,180.0
分拣中心_SC8,2023-12-28,14:00-22:00,0.0,360.0
分拣中心_SC8,2023-12-28,16:00-24:00,0.0,330.0
分拣中心_SC8,2023-12-29,00:00-08:00,0.0,858.0
分拣中心_SC8,2023-12-29,05:00-13:00,0.0,257.0
分拣中心_SC8,2023-12-29,08:00-16:00,0.0,271.0
分拣中心_SC8,2023-12-29,12:00-20:00,0.0,247.0
分拣中心_SC8,2023-12-29,14:00-22:00,0.0,393.0
分拣中心_SC8,2023-12-29,16:00-24:00,60.0,273.0
分拣中心_SC8,2023-12-30,00:00-08:00,0.0,948.0
分拣中心_SC8,2023-12-30,05:00-13:00,0.0,459.0
分拣中心_SC8,2023-12-30,08:00-16:00,0.0,371.0
分拣中心_SC8,2023-12-30,12:00-20:00,0.0,388.0
分拣中心_SC8,2023-12-30,14:00-22:00,60.0,304.0
分拣中心_SC8,2023-12-30,16:00-24:00,0.0,370.0
分拣中心_SC8,2023-12-31,00:00-08:00,0.0,917.0
分拣中心_SC8,2023-12-31,05:00-13:00,60.0,302.0
分拣中心_SC8,2023-12-31,08:00-16:00,0.0,319.0
分拣中心_SC8,2023-12-31,12:00-20:00,0.0,321.0
分拣中心_SC8,2023-12-31,14:00-22:00,0.0,383.0
分拣中心_SC8,2023-12-31,16:00-24:00,0.0,326.0
