分拣中心,日期,班次,正式工,临时工
分拣中心_SC55,2023-12-06,00:00-08:00,8.0,247.0
分拣中心_SC55,2023-12-06,05:00-13:00,40.0,34.0
分拣中心_SC55,2023-12-06,08:00-16:00,5.0,49.0
分拣中心_SC55,2023-12-06,12:00-20:00,7.0,42.0
分拣中心_SC55,2023-12-06,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-06,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-07,00:00-08:00,7.0,237.0
分拣中心_SC55,2023-12-07,05:00-13:00,17.0,52.0
分拣中心_SC55,2023-12-07,08:00-16:00,35.0,7.0
分拣中心_SC55,2023-12-07,12:00-20:00,1.0,54.0
分拣中心_SC55,2023-12-07,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-07,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-08,00:00-08:00,39.0,200.0
分拣中心_SC55,2023-12-08,05:00-13:00,7.0,68.0
分拣中心_SC55,2023-12-08,08:00-16:00,7.0,45.0
分拣中心_SC55,2023-12-08,12:00-20:00,7.0,37.0
分拣中心_SC55,2023-12-08,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-08,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-09,00:00-08:00,8.0,260.0
分拣中心_SC55,2023-12-09,05:00-13:00,7.0,82.0
分拣中心_SC55,2023-12-09,08:00-16:00,7.0,55.0
分拣中心_SC55,2023-12-09,12:00-20:00,35.0,27.0
分拣中心_SC55,2023-12-09,14:00-22:00,3.0,0.0
分拣中心_SC55,2023-12-09,16:00-24:00,0.0,2.0
分拣中心_SC55,2023-12-10,00:00-08:00,30.0,229.0
分拣中心_SC55,2023-12-10,05:00-13:00,7.0,81.0
分拣中心_SC55,2023-12-10,08:00-16:00,6.0,52.0
分拣中心_SC55,2023-12-10,12:00-20:00,7.0,48.0
分拣中心_SC55,2023-12-10,14:00-22:00,8.0,0.0
分拣中心_SC55,2023-12-10,16:00-24:00,2.0,3.0
分拣中心_SC55,2023-12-11,00:00-08:00,7.0,234.0
分拣中心_SC55,2023-12-11,05:00-13:00,13.0,59.0
分拣中心_SC55,2023-12-11,08:00-16:00,33.0,12.0
分拣中心_SC55,2023-12-11,12:00-20:00,7.0,42.0
分拣中心_SC55,2023-12-11,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-11,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-12,00:00-08:00,7.0,231.0
分拣中心_SC55,2023-12-12,05:00-13:00,7.0,68.0
分拣中心_SC55,2023-12-12,08:00-16:00,7.0,43.0
分拣中心_SC55,2023-12-12,12:00-20:00,39.0,1.0
分拣中心_SC55,2023-12-12,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-12,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-13,00:00-08:00,8.0,247.0
分拣中心_SC55,2023-12-13,05:00-13:00,40.0,34.0
分拣中心_SC55,2023-12-13,08:00-16:00,5.0,49.0
分拣中心_SC55,2023-12-13,12:00-20:00,7.0,42.0
分拣中心_SC55,2023-12-13,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-13,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-14,00:00-08:00,5.0,240.0
分拣中心_SC55,2023-12-14,05:00-13:00,7.0,64.0
分拣中心_SC55,2023-12-14,08:00-16:00,7.0,42.0
分拣中心_SC55,2023-12-14,12:00-20:00,41.0,4.0
分拣中心_SC55,2023-12-14,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-14,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-15,00:00-08:00,0.0,249.0
分拣中心_SC55,2023-12-15,05:00-13:00,7.0,68.0
分拣中心_SC55,2023-12-15,08:00-16:00,16.0,33.0
分拣中心_SC55,2023-12-15,12:00-20:00,37.0,0.0
分拣中心_SC55,2023-12-15,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-15,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-16,00:00-08:00,49.0,209.0
分拣中心_SC55,2023-12-16,05:00-13:00,7.0,82.0
分拣中心_SC55,2023-12-16,08:00-16:00,1.0,62.0
分拣中心_SC55,2023-12-16,12:00-20:00,0.0,71.0
分拣中心_SC55,2023-12-16,14:00-22:00,3.0,0.0
分拣中心_SC55,2023-12-16,16:00-24:00,0.0,2.0
分拣中心_SC55,2023-12-17,00:00-08:00,7.0,257.0
分拣中心_SC55,2023-12-17,05:00-13:00,7.0,81.0
分拣中心_SC55,2023-12-17,08:00-16:00,2.0,57.0
分拣中心_SC55,2023-12-17,12:00-20:00,34.0,15.0
分拣中心_SC55,2023-12-17,14:00-22:00,8.0,0.0
分拣中心_SC55,2023-12-17,16:00-24:00,2.0,3.0
分拣中心_SC55,2023-12-18,00:00-08:00,39.0,194.0
分拣中心_SC55,2023-12-18,05:00-13:00,7.0,67.0
分拣中心_SC55,2023-12-18,08:00-16:00,7.0,44.0
分拣中心_SC55,2023-12-18,12:00-20:00,7.0,42.0
分拣中心_SC55,2023-12-18,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-18,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-19,00:00-08:00,7.0,231.0
分拣中心_SC55,2023-12-19,05:00-13:00,7.0,68.0
分拣中心_SC55,2023-12-19,08:00-16:00,7.0,43.0
分拣中心_SC55,2023-12-19,12:00-20:00,39.0,1.0
分拣中心_SC55,2023-12-19,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-19,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-20,00:00-08:00,8.0,247.0
分拣中心_SC55,2023-12-20,05:00-13:00,8.0,74.0
分拣中心_SC55,2023-12-20,08:00-16:00,11.0,42.0
分拣中心_SC55,2023-12-20,12:00-20:00,33.0,10.0
分拣中心_SC55,2023-12-20,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-20,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-21,00:00-08:00,7.0,237.0
分拣中心_SC55,2023-12-21,05:00-13:00,11.0,59.0
分拣中心_SC55,2023-12-21,08:00-16:00,35.0,7.0
分拣中心_SC55,2023-12-21,12:00-20:00,7.0,47.0
分拣中心_SC55,2023-12-21,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-21,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-22,00:00-08:00,39.0,200.0
分拣中心_SC55,2023-12-22,05:00-13:00,7.0,68.0
分拣中心_SC55,2023-12-22,08:00-16:00,7.0,45.0
分拣中心_SC55,2023-12-22,12:00-20:00,7.0,37.0
分拣中心_SC55,2023-12-22,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-22,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-23,00:00-08:00,6.0,263.0
分拣中心_SC55,2023-12-23,05:00-13:00,7.0,82.0
分拣中心_SC55,2023-12-23,08:00-16:00,43.0,10.0
分拣中心_SC55,2023-12-23,12:00-20:00,1.0,69.0
分拣中心_SC55,2023-12-23,14:00-22:00,3.0,0.0
分拣中心_SC55,2023-12-23,16:00-24:00,0.0,2.0
分拣中心_SC55,2023-12-24,00:00-08:00,7.0,257.0
分拣中心_SC55,2023-12-24,05:00-13:00,30.0,52.0
分拣中心_SC55,2023-12-24,08:00-16:00,6.0,52.0
分拣中心_SC55,2023-12-24,12:00-20:00,7.0,48.0
分拣中心_SC55,2023-12-24,14:00-22:00,8.0,0.0
分拣中心_SC55,2023-12-24,16:00-24:00,2.0,3.0
分拣中心_SC55,2023-12-25,00:00-08:00,7.0,234.0
分拣中心_SC55,2023-12-25,05:00-13:00,14.0,58.0
分拣中心_SC55,2023-12-25,08:00-16:00,8.0,43.0
分拣中心_SC55,2023-12-25,12:00-20:00,31.0,12.0
分拣中心_SC55,2023-12-25,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-25,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-26,00:00-08:00,14.0,222.0
分拣中心_SC55,2023-12-26,05:00-13:00,0.0,77.0
分拣中心_SC55,2023-12-26,08:00-16:00,39.0,3.0
分拣中心_SC55,2023-12-26,12:00-20:00,7.0,41.0
分拣中心_SC55,2023-12-26,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-26,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-27,00:00-08:00,8.0,247.0
分拣中心_SC55,2023-12-27,05:00-13:00,8.0,74.0
分拣中心_SC55,2023-12-27,08:00-16:00,37.0,9.0
分拣中心_SC55,2023-12-27,12:00-20:00,7.0,42.0
分拣中心_SC55,2023-12-27,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-27,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-28,00:00-08:00,7.0,237.0
分拣中心_SC55,2023-12-28,05:00-13:00,10.0,60.0
分拣中心_SC55,2023-12-28,08:00-16:00,7.0,42.0
分拣中心_SC55,2023-12-28,12:00-20:00,36.0,11.0
分拣中心_SC55,2023-12-28,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-28,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-29,00:00-08:00,7.0,240.0
分拣中心_SC55,2023-12-29,05:00-13:00,17.0,56.0
分拣中心_SC55,2023-12-29,08:00-16:00,7.0,45.0
分拣中心_SC55,2023-12-29,12:00-20:00,29.0,10.0
分拣中心_SC55,2023-12-29,14:00-22:00,0.0,1.0
分拣中心_SC55,2023-12-29,16:00-24:00,0.0,1.0
分拣中心_SC55,2023-12-30,00:00-08:00,38.0,223.0
分拣中心_SC55,2023-12-30,05:00-13:00,7.0,82.0
分拣中心_SC55,2023-12-30,08:00-16:00,7.0,55.0
分拣中心_SC55,2023-12-30,12:00-20:00,5.0,64.0
分拣中心_SC55,2023-12-30,14:00-22:00,3.0,0.0
分拣中心_SC55,2023-12-30,16:00-24:00,0.0,2.0
分拣中心_SC55,2023-12-31,00:00-08:00,7.0,257.0
分拣中心_SC55,2023-12-31,05:00-13:00,30.0,52.0
分拣中心_SC55,2023-12-31,08:00-16:00,6.0,52.0
分拣中心_SC55,2023-12-31,12:00-20:00,7.0,48.0
分拣中心_SC55,2023-12-31,14:00-22:00,8.0,0.0
分拣中心_SC55,2023-12-31,16:00-24:00,2.0,3.0
