分拣中心,日期,班次,正式工,临时工
分拣中心_SC53,2023-12-09,00:00-08:00,0.0,298.0
分拣中心_SC53,2023-12-09,05:00-13:00,0.0,12.0
分拣中心_SC53,2023-12-09,08:00-16:00,0.0,276.0
分拣中心_SC53,2023-12-09,12:00-20:00,0.0,395.0
分拣中心_SC53,2023-12-09,14:00-22:00,0.0,363.0
分拣中心_SC53,2023-12-09,16:00-24:00,60.0,311.0
分拣中心_SC53,2023-12-10,00:00-08:00,60.0,242.0
分拣中心_SC53,2023-12-10,05:00-13:00,0.0,4.0
分拣中心_SC53,2023-12-10,08:00-16:00,0.0,286.0
分拣中心_SC53,2023-12-10,12:00-20:00,0.0,391.0
分拣中心_SC53,2023-12-10,14:00-22:00,0.0,378.0
分拣中心_SC53,2023-12-10,16:00-24:00,0.0,372.0
分拣中心_SC53,2023-12-11,00:00-08:00,0.0,312.0
分拣中心_SC53,2023-12-11,05:00-13:00,0.0,6.0
分拣中心_SC53,2023-12-11,08:00-16:00,0.0,286.0
分拣中心_SC53,2023-12-11,12:00-20:00,0.0,426.0
分拣中心_SC53,2023-12-11,14:00-22:00,60.0,297.0
分拣中心_SC53,2023-12-11,16:00-24:00,0.0,417.0
分拣中心_SC53,2023-12-12,00:00-08:00,0.0,288.0
分拣中心_SC53,2023-12-12,05:00-13:00,0.0,4.0
分拣中心_SC53,2023-12-12,08:00-16:00,0.0,291.0
分拣中心_SC53,2023-12-12,12:00-20:00,0.0,416.0
分拣中心_SC53,2023-12-12,14:00-22:00,0.0,384.0
分拣中心_SC53,2023-12-12,16:00-24:00,60.0,346.0
分拣中心_SC53,2023-12-13,00:00-08:00,55.0,228.0
分拣中心_SC53,2023-12-13,05:00-13:00,5.0,0.0
分拣中心_SC53,2023-12-13,08:00-16:00,0.0,271.0
分拣中心_SC53,2023-12-13,12:00-20:00,0.0,420.0
分拣中心_SC53,2023-12-13,14:00-22:00,0.0,403.0
分拣中心_SC53,2023-12-13,16:00-24:00,0.0,429.0
分拣中心_SC53,2023-12-14,00:00-08:00,0.0,310.0
分拣中心_SC53,2023-12-14,05:00-13:00,0.0,3.0
分拣中心_SC53,2023-12-14,08:00-16:00,0.0,264.0
分拣中心_SC53,2023-12-14,12:00-20:00,0.0,435.0
分拣中心_SC53,2023-12-14,14:00-22:00,60.0,342.0
分拣中心_SC53,2023-12-14,16:00-24:00,0.0,426.0
分拣中心_SC53,2023-12-15,00:00-08:00,0.0,299.0
分拣中心_SC53,2023-12-15,05:00-13:00,0.0,3.0
分拣中心_SC53,2023-12-15,08:00-16:00,60.0,217.0
分拣中心_SC53,2023-12-15,12:00-20:00,0.0,414.0
分拣中心_SC53,2023-12-15,14:00-22:00,0.0,400.0
分拣中心_SC53,2023-12-15,16:00-24:00,0.0,401.0
分拣中心_SC53,2023-12-16,00:00-08:00,60.0,223.0
分拣中心_SC53,2023-12-16,05:00-13:00,0.0,12.0
分拣中心_SC53,2023-12-16,08:00-16:00,0.0,276.0
分拣中心_SC53,2023-12-16,12:00-20:00,0.0,395.0
分拣中心_SC53,2023-12-16,14:00-22:00,0.0,363.0
分拣中心_SC53,2023-12-16,16:00-24:00,0.0,386.0
分拣中心_SC53,2023-12-17,00:00-08:00,0.0,317.0
分拣中心_SC53,2023-12-17,05:00-13:00,0.0,4.0
分拣中心_SC53,2023-12-17,08:00-16:00,0.0,286.0
分拣中心_SC53,2023-12-17,12:00-20:00,60.0,316.0
分拣中心_SC53,2023-12-17,14:00-22:00,0.0,378.0
分拣中心_SC53,2023-12-17,16:00-24:00,0.0,372.0
分拣中心_SC53,2023-12-18,00:00-08:00,60.0,237.0
分拣中心_SC53,2023-12-18,05:00-13:00,0.0,6.0
分拣中心_SC53,2023-12-18,08:00-16:00,0.0,286.0
分拣中心_SC53,2023-12-18,12:00-20:00,0.0,426.0
分拣中心_SC53,2023-12-18,14:00-22:00,0.0,372.0
分拣中心_SC53,2023-12-18,16:00-24:00,0.0,417.0
分拣中心_SC53,2023-12-19,00:00-08:00,0.0,288.0
分拣中心_SC53,2023-12-19,05:00-13:00,0.0,4.0
分拣中心_SC53,2023-12-19,08:00-16:00,0.0,291.0
分拣中心_SC53,2023-12-19,12:00-20:00,0.0,416.0
分拣中心_SC53,2023-12-19,14:00-22:00,0.0,384.0
分拣中心_SC53,2023-12-19,16:00-24:00,60.0,346.0
分拣中心_SC53,2023-12-20,00:00-08:00,0.0,296.0
分拣中心_SC53,2023-12-20,05:00-13:00,0.0,6.0
分拣中心_SC53,2023-12-20,08:00-16:00,0.0,271.0
分拣中心_SC53,2023-12-20,12:00-20:00,60.0,345.0
分拣中心_SC53,2023-12-20,14:00-22:00,0.0,403.0
分拣中心_SC53,2023-12-20,16:00-24:00,0.0,429.0
分拣中心_SC53,2023-12-21,00:00-08:00,0.0,310.0
分拣中心_SC53,2023-12-21,05:00-13:00,0.0,3.0
分拣中心_SC53,2023-12-21,08:00-16:00,60.0,189.0
分拣中心_SC53,2023-12-21,12:00-20:00,0.0,435.0
分拣中心_SC53,2023-12-21,14:00-22:00,0.0,417.0
分拣中心_SC53,2023-12-21,16:00-24:00,0.0,426.0
分拣中心_SC53,2023-12-22,00:00-08:00,60.0,224.0
分拣中心_SC53,2023-12-22,05:00-13:00,0.0,3.0
分拣中心_SC53,2023-12-22,08:00-16:00,0.0,292.0
分拣中心_SC53,2023-12-22,12:00-20:00,0.0,414.0
分拣中心_SC53,2023-12-22,14:00-22:00,0.0,400.0
分拣中心_SC53,2023-12-22,16:00-24:00,0.0,401.0
分拣中心_SC53,2023-12-23,00:00-08:00,0.0,298.0
分拣中心_SC53,2023-12-23,05:00-13:00,0.0,12.0
分拣中心_SC53,2023-12-23,08:00-16:00,0.0,276.0
分拣中心_SC53,2023-12-23,12:00-20:00,0.0,395.0
分拣中心_SC53,2023-12-23,14:00-22:00,60.0,288.0
分拣中心_SC53,2023-12-23,16:00-24:00,0.0,386.0
分拣中心_SC53,2023-12-24,00:00-08:00,0.0,317.0
分拣中心_SC53,2023-12-24,05:00-13:00,3.0,0.0
分拣中心_SC53,2023-12-24,08:00-16:00,0.0,286.0
分拣中心_SC53,2023-12-24,12:00-20:00,57.0,320.0
分拣中心_SC53,2023-12-24,14:00-22:00,0.0,378.0
分拣中心_SC53,2023-12-24,16:00-24:00,0.0,372.0
分拣中心_SC53,2023-12-25,00:00-08:00,0.0,312.0
分拣中心_SC53,2023-12-25,05:00-13:00,0.0,6.0
分拣中心_SC53,2023-12-25,08:00-16:00,0.0,286.0
分拣中心_SC53,2023-12-25,12:00-20:00,0.0,426.0
分拣中心_SC53,2023-12-25,14:00-22:00,0.0,372.0
分拣中心_SC53,2023-12-25,16:00-24:00,60.0,342.0
分拣中心_SC53,2023-12-26,00:00-08:00,0.0,288.0
分拣中心_SC53,2023-12-26,05:00-13:00,0.0,4.0
分拣中心_SC53,2023-12-26,08:00-16:00,60.0,216.0
分拣中心_SC53,2023-12-26,12:00-20:00,0.0,416.0
分拣中心_SC53,2023-12-26,14:00-22:00,0.0,384.0
分拣中心_SC53,2023-12-26,16:00-24:00,0.0,421.0
分拣中心_SC53,2023-12-27,00:00-08:00,0.0,296.0
分拣中心_SC53,2023-12-27,05:00-13:00,0.0,6.0
分拣中心_SC53,2023-12-27,08:00-16:00,60.0,196.0
分拣中心_SC53,2023-12-27,12:00-20:00,0.0,420.0
分拣中心_SC53,2023-12-27,14:00-22:00,0.0,403.0
分拣中心_SC53,2023-12-27,16:00-24:00,0.0,429.0
分拣中心_SC53,2023-12-28,00:00-08:00,0.0,310.0
分拣中心_SC53,2023-12-28,05:00-13:00,0.0,3.0
分拣中心_SC53,2023-12-28,08:00-16:00,0.0,264.0
分拣中心_SC53,2023-12-28,12:00-20:00,60.0,360.0
分拣中心_SC53,2023-12-28,14:00-22:00,0.0,417.0
分拣中心_SC53,2023-12-28,16:00-24:00,0.0,426.0
分拣中心_SC53,2023-12-29,00:00-08:00,0.0,299.0
分拣中心_SC53,2023-12-29,05:00-13:00,0.0,3.0
分拣中心_SC53,2023-12-29,08:00-16:00,0.0,292.0
分拣中心_SC53,2023-12-29,12:00-20:00,0.0,414.0
分拣中心_SC53,2023-12-29,14:00-22:00,0.0,400.0
分拣中心_SC53,2023-12-29,16:00-24:00,60.0,326.0
分拣中心_SC53,2023-12-30,00:00-08:00,0.0,298.0
分拣中心_SC53,2023-12-30,05:00-13:00,0.0,12.0
分拣中心_SC53,2023-12-30,08:00-16:00,0.0,276.0
分拣中心_SC53,2023-12-30,12:00-20:00,0.0,395.0
分拣中心_SC53,2023-12-30,14:00-22:00,60.0,288.0
分拣中心_SC53,2023-12-30,16:00-24:00,0.0,386.0
分拣中心_SC53,2023-12-31,00:00-08:00,0.0,317.0
分拣中心_SC53,2023-12-31,05:00-13:00,3.0,0.0
分拣中心_SC53,2023-12-31,08:00-16:00,0.0,286.0
分拣中心_SC53,2023-12-31,12:00-20:00,0.0,391.0
分拣中心_SC53,2023-12-31,14:00-22:00,57.0,307.0
分拣中心_SC53,2023-12-31,16:00-24:00,0.0,372.0
