分拣中心,日期,班次,正式工,临时工
分拣中心_SC4,2023-12-12,00:00-08:00,0.0,440.0
分拣中心_SC4,2023-12-12,05:00-13:00,0.0,92.0
分拣中心_SC4,2023-12-12,08:00-16:00,0.0,65.0
分拣中心_SC4,2023-12-12,12:00-20:00,0.0,150.0
分拣中心_SC4,2023-12-12,14:00-22:00,0.0,178.0
分拣中心_SC4,2023-12-12,16:00-24:00,60.0,210.0
分拣中心_SC4,2023-12-13,00:00-08:00,0.0,501.0
分拣中心_SC4,2023-12-13,05:00-13:00,60.0,38.0
分拣中心_SC4,2023-12-13,08:00-16:00,0.0,88.0
分拣中心_SC4,2023-12-13,12:00-20:00,0.0,179.0
分拣中心_SC4,2023-12-13,14:00-22:00,0.0,214.0
分拣中心_SC4,2023-12-13,16:00-24:00,0.0,316.0
分拣中心_SC4,2023-12-14,00:00-08:00,0.0,423.0
分拣中心_SC4,2023-12-14,05:00-13:00,0.0,142.0
分拣中心_SC4,2023-12-14,08:00-16:00,0.0,80.0
分拣中心_SC4,2023-12-14,12:00-20:00,0.0,143.0
分拣中心_SC4,2023-12-14,14:00-22:00,60.0,117.0
分拣中心_SC4,2023-12-14,16:00-24:00,0.0,286.0
分拣中心_SC4,2023-12-15,00:00-08:00,0.0,473.0
分拣中心_SC4,2023-12-15,05:00-13:00,0.0,104.0
分拣中心_SC4,2023-12-15,08:00-16:00,56.0,0.0
分拣中心_SC4,2023-12-15,12:00-20:00,4.0,137.0
分拣中心_SC4,2023-12-15,14:00-22:00,0.0,187.0
分拣中心_SC4,2023-12-15,16:00-24:00,0.0,268.0
分拣中心_SC4,2023-12-16,00:00-08:00,60.0,467.0
分拣中心_SC4,2023-12-16,05:00-13:00,0.0,140.0
分拣中心_SC4,2023-12-16,08:00-16:00,0.0,116.0
分拣中心_SC4,2023-12-16,12:00-20:00,0.0,189.0
分拣中心_SC4,2023-12-16,14:00-22:00,0.0,230.0
分拣中心_SC4,2023-12-16,16:00-24:00,0.0,256.0
分拣中心_SC4,2023-12-17,00:00-08:00,0.0,528.0
分拣中心_SC4,2023-12-17,05:00-13:00,0.0,132.0
分拣中心_SC4,2023-12-17,08:00-16:00,0.0,98.0
分拣中心_SC4,2023-12-17,12:00-20:00,60.0,101.0
分拣中心_SC4,2023-12-17,14:00-22:00,0.0,219.0
分拣中心_SC4,2023-12-17,16:00-24:00,0.0,238.0
分拣中心_SC4,2023-12-18,00:00-08:00,60.0,404.0
分拣中心_SC4,2023-12-18,05:00-13:00,0.0,85.0
分拣中心_SC4,2023-12-18,08:00-16:00,0.0,90.0
分拣中心_SC4,2023-12-18,12:00-20:00,0.0,155.0
分拣中心_SC4,2023-12-18,14:00-22:00,0.0,179.0
分拣中心_SC4,2023-12-18,16:00-24:00,0.0,305.0
分拣中心_SC4,2023-12-19,00:00-08:00,0.0,440.0
分拣中心_SC4,2023-12-19,05:00-13:00,0.0,92.0
分拣中心_SC4,2023-12-19,08:00-16:00,0.0,65.0
分拣中心_SC4,2023-12-19,12:00-20:00,0.0,150.0
分拣中心_SC4,2023-12-19,14:00-22:00,0.0,178.0
分拣中心_SC4,2023-12-19,16:00-24:00,60.0,210.0
分拣中心_SC4,2023-12-20,00:00-08:00,0.0,501.0
分拣中心_SC4,2023-12-20,05:00-13:00,0.0,113.0
分拣中心_SC4,2023-12-20,08:00-16:00,0.0,88.0
分拣中心_SC4,2023-12-20,12:00-20:00,60.0,104.0
分拣中心_SC4,2023-12-20,14:00-22:00,0.0,214.0
分拣中心_SC4,2023-12-20,16:00-24:00,0.0,316.0
分拣中心_SC4,2023-12-21,00:00-08:00,0.0,423.0
分拣中心_SC4,2023-12-21,05:00-13:00,0.0,142.0
分拣中心_SC4,2023-12-21,08:00-16:00,60.0,5.0
分拣中心_SC4,2023-12-21,12:00-20:00,0.0,143.0
分拣中心_SC4,2023-12-21,14:00-22:00,0.0,192.0
分拣中心_SC4,2023-12-21,16:00-24:00,0.0,286.0
分拣中心_SC4,2023-12-22,00:00-08:00,60.0,398.0
分拣中心_SC4,2023-12-22,05:00-13:00,0.0,104.0
分拣中心_SC4,2023-12-22,08:00-16:00,0.0,69.0
分拣中心_SC4,2023-12-22,12:00-20:00,0.0,142.0
分拣中心_SC4,2023-12-22,14:00-22:00,0.0,187.0
分拣中心_SC4,2023-12-22,16:00-24:00,0.0,268.0
分拣中心_SC4,2023-12-23,00:00-08:00,0.0,542.0
分拣中心_SC4,2023-12-23,05:00-13:00,0.0,140.0
分拣中心_SC4,2023-12-23,08:00-16:00,0.0,116.0
分拣中心_SC4,2023-12-23,12:00-20:00,0.0,189.0
分拣中心_SC4,2023-12-23,14:00-22:00,60.0,155.0
分拣中心_SC4,2023-12-23,16:00-24:00,0.0,256.0
分拣中心_SC4,2023-12-24,00:00-08:00,0.0,528.0
分拣中心_SC4,2023-12-24,05:00-13:00,60.0,57.0
分拣中心_SC4,2023-12-24,08:00-16:00,0.0,98.0
分拣中心_SC4,2023-12-24,12:00-20:00,0.0,176.0
分拣中心_SC4,2023-12-24,14:00-22:00,0.0,219.0
分拣中心_SC4,2023-12-24,16:00-24:00,0.0,238.0
分拣中心_SC4,2023-12-25,00:00-08:00,0.0,479.0
分拣中心_SC4,2023-12-25,05:00-13:00,0.0,85.0
分拣中心_SC4,2023-12-25,08:00-16:00,0.0,90.0
分拣中心_SC4,2023-12-25,12:00-20:00,0.0,155.0
分拣中心_SC4,2023-12-25,14:00-22:00,0.0,179.0
分拣中心_SC4,2023-12-25,16:00-24:00,60.0,230.0
分拣中心_SC4,2023-12-26,00:00-08:00,8.0,430.0
分拣中心_SC4,2023-12-26,05:00-13:00,0.0,92.0
分拣中心_SC4,2023-12-26,08:00-16:00,52.0,0.0
分拣中心_SC4,2023-12-26,12:00-20:00,0.0,150.0
分拣中心_SC4,2023-12-26,14:00-22:00,0.0,178.0
分拣中心_SC4,2023-12-26,16:00-24:00,0.0,285.0
分拣中心_SC4,2023-12-27,00:00-08:00,0.0,501.0
分拣中心_SC4,2023-12-27,05:00-13:00,0.0,113.0
分拣中心_SC4,2023-12-27,08:00-16:00,60.0,13.0
分拣中心_SC4,2023-12-27,12:00-20:00,0.0,179.0
分拣中心_SC4,2023-12-27,14:00-22:00,0.0,214.0
分拣中心_SC4,2023-12-27,16:00-24:00,0.0,316.0
分拣中心_SC4,2023-12-28,00:00-08:00,0.0,423.0
分拣中心_SC4,2023-12-28,05:00-13:00,0.0,142.0
分拣中心_SC4,2023-12-28,08:00-16:00,0.0,80.0
分拣中心_SC4,2023-12-28,12:00-20:00,60.0,68.0
分拣中心_SC4,2023-12-28,14:00-22:00,0.0,192.0
分拣中心_SC4,2023-12-28,16:00-24:00,0.0,286.0
分拣中心_SC4,2023-12-29,00:00-08:00,0.0,473.0
分拣中心_SC4,2023-12-29,05:00-13:00,0.0,104.0
分拣中心_SC4,2023-12-29,08:00-16:00,0.0,69.0
分拣中心_SC4,2023-12-29,12:00-20:00,0.0,142.0
分拣中心_SC4,2023-12-29,14:00-22:00,0.0,187.0
分拣中心_SC4,2023-12-29,16:00-24:00,60.0,193.0
分拣中心_SC4,2023-12-30,00:00-08:00,0.0,542.0
分拣中心_SC4,2023-12-30,05:00-13:00,0.0,140.0
分拣中心_SC4,2023-12-30,08:00-16:00,0.0,116.0
分拣中心_SC4,2023-12-30,12:00-20:00,0.0,189.0
分拣中心_SC4,2023-12-30,14:00-22:00,60.0,155.0
分拣中心_SC4,2023-12-30,16:00-24:00,0.0,256.0
分拣中心_SC4,2023-12-31,00:00-08:00,0.0,528.0
分拣中心_SC4,2023-12-31,05:00-13:00,60.0,57.0
分拣中心_SC4,2023-12-31,08:00-16:00,0.0,98.0
分拣中心_SC4,2023-12-31,12:00-20:00,0.0,176.0
分拣中心_SC4,2023-12-31,14:00-22:00,0.0,219.0
分拣中心_SC4,2023-12-31,16:00-24:00,0.0,238.0
