分拣中心,日期,班次,正式工,临时工
分拣中心_SC15,2023-12-16,05:00-13:00,7.0,42.0
分拣中心_SC15,2023-12-16,08:00-16:00,0.0,42.0
分拣中心_SC15,2023-12-16,12:00-20:00,7.0,40.0
分拣中心_SC15,2023-12-16,14:00-22:00,8.0,23.0
分拣中心_SC15,2023-12-16,16:00-24:00,8.0,12.0
分拣中心_SC15,2023-12-17,00:00-08:00,8.0,33.0
分拣中心_SC15,2023-12-17,05:00-13:00,8.0,31.0
分拣中心_SC15,2023-12-17,08:00-16:00,6.0,32.0
分拣中心_SC15,2023-12-17,12:00-20:00,30.0,21.0
分拣中心_SC15,2023-12-17,14:00-22:00,4.0,25.0
分拣中心_SC15,2023-12-17,16:00-24:00,4.0,25.0
分拣中心_SC15,2023-12-18,00:00-08:00,28.0,0.0
分拣中心_SC15,2023-12-18,05:00-13:00,4.0,35.0
分拣中心_SC15,2023-12-18,08:00-16:00,5.0,8.0
分拣中心_SC15,2023-12-18,12:00-20:00,7.0,42.0
分拣中心_SC15,2023-12-18,14:00-22:00,8.0,20.0
分拣中心_SC15,2023-12-18,16:00-24:00,8.0,17.0
分拣中心_SC15,2023-12-19,00:00-08:00,8.0,33.0
分拣中心_SC15,2023-12-19,05:00-13:00,7.0,38.0
分拣中心_SC15,2023-12-19,08:00-16:00,18.0,0.0
分拣中心_SC15,2023-12-19,12:00-20:00,4.0,48.0
分拣中心_SC15,2023-12-19,14:00-22:00,4.0,23.0
分拣中心_SC15,2023-12-19,16:00-24:00,19.0,11.0
分拣中心_SC15,2023-12-20,00:00-08:00,7.0,40.0
分拣中心_SC15,2023-12-20,05:00-13:00,10.0,34.0
分拣中心_SC15,2023-12-20,08:00-16:00,7.0,30.0
分拣中心_SC15,2023-12-20,12:00-20:00,19.0,48.0
分拣中心_SC15,2023-12-20,14:00-22:00,0.0,27.0
分拣中心_SC15,2023-12-20,16:00-24:00,17.0,14.0
分拣中心_SC15,2023-12-21,00:00-08:00,7.0,27.0
分拣中心_SC15,2023-12-21,05:00-13:00,1.0,53.0
分拣中心_SC15,2023-12-21,08:00-16:00,14.0,14.0
分拣中心_SC15,2023-12-21,12:00-20:00,8.0,42.0
分拣中心_SC15,2023-12-21,14:00-22:00,7.0,16.0
分拣中心_SC15,2023-12-21,16:00-24:00,23.0,9.0
分拣中心_SC15,2023-12-22,00:00-08:00,29.0,9.0
分拣中心_SC15,2023-12-22,05:00-13:00,0.0,60.0
分拣中心_SC15,2023-12-22,08:00-16:00,10.0,23.0
分拣中心_SC15,2023-12-22,12:00-20:00,3.0,57.0
分拣中心_SC15,2023-12-22,14:00-22:00,3.0,26.0
分拣中心_SC15,2023-12-22,16:00-24:00,15.0,11.0
分拣中心_SC15,2023-12-23,00:00-08:00,7.0,44.0
分拣中心_SC15,2023-12-23,05:00-13:00,7.0,42.0
分拣中心_SC15,2023-12-23,08:00-16:00,24.0,12.0
分拣中心_SC15,2023-12-23,12:00-20:00,8.0,39.0
分拣中心_SC15,2023-12-23,14:00-22:00,0.0,33.0
分拣中心_SC15,2023-12-23,16:00-24:00,14.0,4.0
分拣中心_SC15,2023-12-24,00:00-08:00,8.0,33.0
分拣中心_SC15,2023-12-24,05:00-13:00,26.0,8.0
分拣中心_SC15,2023-12-24,08:00-16:00,5.0,33.0
分拣中心_SC15,2023-12-24,12:00-20:00,0.0,58.0
分拣中心_SC15,2023-12-24,14:00-22:00,0.0,30.0
分拣中心_SC15,2023-12-24,16:00-24:00,21.0,4.0
分拣中心_SC15,2023-12-25,00:00-08:00,5.0,29.0
分拣中心_SC15,2023-12-25,05:00-13:00,9.0,28.0
分拣中心_SC15,2023-12-25,08:00-16:00,10.0,2.0
分拣中心_SC15,2023-12-25,12:00-20:00,13.0,35.0
分拣中心_SC15,2023-12-25,14:00-22:00,12.0,15.0
分拣中心_SC15,2023-12-25,16:00-24:00,11.0,13.0
分拣中心_SC15,2023-12-26,00:00-08:00,19.0,19.0
分拣中心_SC15,2023-12-26,05:00-13:00,8.0,37.0
分拣中心_SC15,2023-12-26,08:00-16:00,3.0,19.0
分拣中心_SC15,2023-12-26,12:00-20:00,13.0,37.0
分拣中心_SC15,2023-12-26,14:00-22:00,5.0,21.0
分拣中心_SC15,2023-12-26,16:00-24:00,12.0,20.0
分拣中心_SC15,2023-12-27,00:00-08:00,0.0,49.0
分拣中心_SC15,2023-12-27,05:00-13:00,3.0,43.0
分拣中心_SC15,2023-12-27,08:00-16:00,27.0,5.0
分拣中心_SC15,2023-12-27,12:00-20:00,26.0,39.0
分拣中心_SC15,2023-12-27,14:00-22:00,0.0,27.0
分拣中心_SC15,2023-12-27,16:00-24:00,4.0,30.0
分拣中心_SC15,2023-12-28,00:00-08:00,7.0,27.0
分拣中心_SC15,2023-12-28,05:00-13:00,20.0,30.0
分拣中心_SC15,2023-12-28,08:00-16:00,4.0,27.0
分拣中心_SC15,2023-12-28,12:00-20:00,6.0,45.0
分拣中心_SC15,2023-12-28,14:00-22:00,0.0,25.0
分拣中心_SC15,2023-12-28,16:00-24:00,23.0,9.0
分拣中心_SC15,2023-12-29,00:00-08:00,7.0,36.0
分拣中心_SC15,2023-12-29,05:00-13:00,6.0,53.0
分拣中心_SC15,2023-12-29,08:00-16:00,7.0,27.0
分拣中心_SC15,2023-12-29,12:00-20:00,18.0,39.0
分拣中心_SC15,2023-12-29,14:00-22:00,7.0,21.0
分拣中心_SC15,2023-12-29,16:00-24:00,15.0,11.0
分拣中心_SC15,2023-12-30,00:00-08:00,10.0,41.0
分拣中心_SC15,2023-12-30,05:00-13:00,6.0,43.0
分拣中心_SC15,2023-12-30,08:00-16:00,9.0,30.0
分拣中心_SC15,2023-12-30,12:00-20:00,8.0,39.0
分拣中心_SC15,2023-12-30,14:00-22:00,22.0,6.0
分拣中心_SC15,2023-12-30,16:00-24:00,5.0,15.0
分拣中心_SC15,2023-12-31,00:00-08:00,4.0,38.0
分拣中心_SC15,2023-12-31,05:00-13:00,6.0,33.0
分拣中心_SC15,2023-12-31,08:00-16:00,0.0,40.0
分拣中心_SC15,2023-12-31,12:00-20:00,19.0,35.0
分拣中心_SC15,2023-12-31,14:00-22:00,18.0,7.0
分拣中心_SC15,2023-12-31,16:00-24:00,13.0,14.0
