分拣中心,日期,班次,正式工,临时工
分拣中心_SC12,2023-12-17,12:00-20:00,60.0,7.0
分拣中心_SC12,2023-12-17,14:00-22:00,0.0,30.0
分拣中心_SC12,2023-12-17,16:00-24:00,0.0,18.0
分拣中心_SC12,2023-12-18,00:00-08:00,60.0,10.0
分拣中心_SC12,2023-12-18,05:00-13:00,0.0,110.0
分拣中心_SC12,2023-12-18,08:00-16:00,0.0,60.0
分拣中心_SC12,2023-12-18,12:00-20:00,0.0,58.0
分拣中心_SC12,2023-12-18,14:00-22:00,0.0,24.0
分拣中心_SC12,2023-12-18,16:00-24:00,0.0,53.0
分拣中心_SC12,2023-12-19,00:00-08:00,0.0,100.0
分拣中心_SC12,2023-12-19,05:00-13:00,0.0,116.0
分拣中心_SC12,2023-12-19,08:00-16:00,0.0,65.0
分拣中心_SC12,2023-12-19,12:00-20:00,18.0,35.0
分拣中心_SC12,2023-12-19,14:00-22:00,0.0,25.0
分拣中心_SC12,2023-12-19,16:00-24:00,42.0,0.0
分拣中心_SC12,2023-12-20,00:00-08:00,0.0,290.0
分拣中心_SC12,2023-12-20,05:00-13:00,0.0,124.0
分拣中心_SC12,2023-12-20,08:00-16:00,0.0,70.0
分拣中心_SC12,2023-12-20,12:00-20:00,58.0,0.0
分拣中心_SC12,2023-12-20,14:00-22:00,0.0,40.0
分拣中心_SC12,2023-12-20,16:00-24:00,2.0,59.0
分拣中心_SC12,2023-12-21,00:00-08:00,0.0,236.0
分拣中心_SC12,2023-12-21,05:00-13:00,0.0,133.0
分拣中心_SC12,2023-12-21,08:00-16:00,12.0,57.0
分拣中心_SC12,2023-12-21,12:00-20:00,0.0,70.0
分拣中心_SC12,2023-12-21,14:00-22:00,0.0,41.0
分拣中心_SC12,2023-12-21,16:00-24:00,48.0,0.0
分拣中心_SC12,2023-12-22,00:00-08:00,60.0,63.0
分拣中心_SC12,2023-12-22,05:00-13:00,0.0,89.0
分拣中心_SC12,2023-12-22,08:00-16:00,0.0,59.0
分拣中心_SC12,2023-12-22,12:00-20:00,0.0,60.0
分拣中心_SC12,2023-12-22,14:00-22:00,0.0,48.0
分拣中心_SC12,2023-12-22,16:00-24:00,0.0,99.0
分拣中心_SC12,2023-12-23,00:00-08:00,0.0,307.0
分拣中心_SC12,2023-12-23,05:00-13:00,0.0,162.0
分拣中心_SC12,2023-12-23,08:00-16:00,31.0,59.0
分拣中心_SC12,2023-12-23,12:00-20:00,0.0,80.0
分拣中心_SC12,2023-12-23,14:00-22:00,29.0,1.0
分拣中心_SC12,2023-12-23,16:00-24:00,0.0,87.0
分拣中心_SC12,2023-12-24,00:00-08:00,0.0,248.0
分拣中心_SC12,2023-12-24,05:00-13:00,60.0,64.0
分拣中心_SC12,2023-12-24,08:00-16:00,0.0,83.0
分拣中心_SC12,2023-12-24,12:00-20:00,0.0,82.0
分拣中心_SC12,2023-12-24,14:00-22:00,0.0,30.0
分拣中心_SC12,2023-12-24,16:00-24:00,0.0,18.0
分拣中心_SC12,2023-12-25,00:00-08:00,0.0,85.0
分拣中心_SC12,2023-12-25,05:00-13:00,0.0,110.0
分拣中心_SC12,2023-12-25,08:00-16:00,0.0,60.0
分拣中心_SC12,2023-12-25,12:00-20:00,18.0,36.0
分拣中心_SC12,2023-12-25,14:00-22:00,0.0,24.0
分拣中心_SC12,2023-12-25,16:00-24:00,42.0,0.0
分拣中心_SC12,2023-12-26,00:00-08:00,8.0,90.0
分拣中心_SC12,2023-12-26,05:00-13:00,0.0,116.0
分拣中心_SC12,2023-12-26,08:00-16:00,52.0,0.0
分拣中心_SC12,2023-12-26,12:00-20:00,0.0,57.0
分拣中心_SC12,2023-12-26,14:00-22:00,0.0,25.0
分拣中心_SC12,2023-12-26,16:00-24:00,0.0,53.0
分拣中心_SC12,2023-12-27,00:00-08:00,0.0,290.0
分拣中心_SC12,2023-12-27,05:00-13:00,0.0,124.0
分拣中心_SC12,2023-12-27,08:00-16:00,56.0,0.0
分拣中心_SC12,2023-12-27,12:00-20:00,0.0,72.0
分拣中心_SC12,2023-12-27,14:00-22:00,4.0,35.0
分拣中心_SC12,2023-12-27,16:00-24:00,0.0,62.0
分拣中心_SC12,2023-12-28,00:00-08:00,0.0,236.0
分拣中心_SC12,2023-12-28,05:00-13:00,0.0,133.0
分拣中心_SC12,2023-12-28,08:00-16:00,0.0,72.0
分拣中心_SC12,2023-12-28,12:00-20:00,0.0,70.0
分拣中心_SC12,2023-12-28,14:00-22:00,12.0,26.0
分拣中心_SC12,2023-12-28,16:00-24:00,48.0,0.0
分拣中心_SC12,2023-12-29,00:00-08:00,0.0,138.0
分拣中心_SC12,2023-12-29,05:00-13:00,0.0,89.0
分拣中心_SC12,2023-12-29,08:00-16:00,0.0,59.0
分拣中心_SC12,2023-12-29,12:00-20:00,0.0,60.0
分拣中心_SC12,2023-12-29,14:00-22:00,0.0,48.0
分拣中心_SC12,2023-12-29,16:00-24:00,60.0,24.0
分拣中心_SC12,2023-12-30,00:00-08:00,31.0,269.0
分拣中心_SC12,2023-12-30,05:00-13:00,0.0,162.0
分拣中心_SC12,2023-12-30,08:00-16:00,0.0,98.0
分拣中心_SC12,2023-12-30,12:00-20:00,0.0,80.0
分拣中心_SC12,2023-12-30,14:00-22:00,29.0,1.0
分拣中心_SC12,2023-12-30,16:00-24:00,0.0,87.0
分拣中心_SC12,2023-12-31,00:00-08:00,0.0,248.0
分拣中心_SC12,2023-12-31,05:00-13:00,60.0,64.0
分拣中心_SC12,2023-12-31,08:00-16:00,0.0,83.0
分拣中心_SC12,2023-12-31,12:00-20:00,0.0,82.0
分拣中心_SC12,2023-12-31,14:00-22:00,0.0,30.0
分拣中心_SC12,2023-12-31,16:00-24:00,0.0,18.0
