分拣中心,日期,班次,正式工,临时工
分拣中心_SC47,2023-12-23,05:00-13:00,0.0,531.0
分拣中心_SC47,2023-12-23,08:00-16:00,0.0,372.0
分拣中心_SC47,2023-12-23,12:00-20:00,0.0,357.0
分拣中心_SC47,2023-12-23,14:00-22:00,60.0,206.0
分拣中心_SC47,2023-12-23,16:00-24:00,0.0,363.0
分拣中心_SC47,2023-12-24,00:00-08:00,0.0,979.0
分拣中心_SC47,2023-12-24,05:00-13:00,60.0,398.0
分拣中心_SC47,2023-12-24,08:00-16:00,0.0,325.0
分拣中心_SC47,2023-12-24,12:00-20:00,0.0,322.0
分拣中心_SC47,2023-12-24,14:00-22:00,0.0,267.0
分拣中心_SC47,2023-12-24,16:00-24:00,0.0,328.0
分拣中心_SC47,2023-12-25,00:00-08:00,0.0,811.0
分拣中心_SC47,2023-12-25,05:00-13:00,0.0,367.0
分拣中心_SC47,2023-12-25,08:00-16:00,0.0,284.0
分拣中心_SC47,2023-12-25,12:00-20:00,0.0,257.0
分拣中心_SC47,2023-12-25,14:00-22:00,0.0,269.0
分拣中心_SC47,2023-12-25,16:00-24:00,60.0,272.0
分拣中心_SC47,2023-12-26,00:00-08:00,0.0,869.0
分拣中心_SC47,2023-12-26,05:00-13:00,0.0,343.0
分拣中心_SC47,2023-12-26,08:00-16:00,60.0,228.0
分拣中心_SC47,2023-12-26,12:00-20:00,0.0,243.0
分拣中心_SC47,2023-12-26,14:00-22:00,0.0,245.0
分拣中心_SC47,2023-12-26,16:00-24:00,0.0,332.0
分拣中心_SC47,2023-12-27,00:00-08:00,0.0,995.0
分拣中心_SC47,2023-12-27,05:00-13:00,0.0,473.0
分拣中心_SC47,2023-12-27,08:00-16:00,60.0,280.0
分拣中心_SC47,2023-12-27,12:00-20:00,0.0,341.0
分拣中心_SC47,2023-12-27,14:00-22:00,0.0,263.0
分拣中心_SC47,2023-12-27,16:00-24:00,0.0,342.0
分拣中心_SC47,2023-12-28,00:00-08:00,0.0,945.0
分拣中心_SC47,2023-12-28,05:00-13:00,0.0,403.0
分拣中心_SC47,2023-12-28,08:00-16:00,0.0,318.0
分拣中心_SC47,2023-12-28,12:00-20:00,60.0,191.0
分拣中心_SC47,2023-12-28,14:00-22:00,0.0,254.0
分拣中心_SC47,2023-12-28,16:00-24:00,0.0,336.0
分拣中心_SC47,2023-12-29,00:00-08:00,0.0,919.0
分拣中心_SC47,2023-12-29,05:00-13:00,0.0,363.0
分拣中心_SC47,2023-12-29,08:00-16:00,0.0,298.0
分拣中心_SC47,2023-12-29,12:00-20:00,0.0,258.0
分拣中心_SC47,2023-12-29,14:00-22:00,0.0,263.0
分拣中心_SC47,2023-12-29,16:00-24:00,60.0,286.0
分拣中心_SC47,2023-12-30,00:00-08:00,0.0,1059.0
分拣中心_SC47,2023-12-30,05:00-13:00,0.0,531.0
分拣中心_SC47,2023-12-30,08:00-16:00,0.0,372.0
分拣中心_SC47,2023-12-30,12:00-20:00,0.0,357.0
分拣中心_SC47,2023-12-30,14:00-22:00,60.0,206.0
分拣中心_SC47,2023-12-30,16:00-24:00,0.0,363.0
分拣中心_SC47,2023-12-31,00:00-08:00,0.0,979.0
分拣中心_SC47,2023-12-31,05:00-13:00,60.0,398.0
分拣中心_SC47,2023-12-31,08:00-16:00,0.0,325.0
分拣中心_SC47,2023-12-31,12:00-20:00,0.0,322.0
分拣中心_SC47,2023-12-31,14:00-22:00,0.0,267.0
分拣中心_SC47,2023-12-31,16:00-24:00,0.0,328.0
