分拣中心,日期,班次,正式工,临时工
分拣中心_SC17,2023-12-13,08:00-16:00,0.0,65.0
分拣中心_SC17,2023-12-13,12:00-20:00,0.0,191.0
分拣中心_SC17,2023-12-13,14:00-22:00,0.0,225.0
分拣中心_SC17,2023-12-13,16:00-24:00,0.0,164.0
分拣中心_SC17,2023-12-14,00:00-08:00,0.0,425.0
分拣中心_SC17,2023-12-14,05:00-13:00,0.0,101.0
分拣中心_SC17,2023-12-14,08:00-16:00,0.0,49.0
分拣中心_SC17,2023-12-14,12:00-20:00,0.0,172.0
分拣中心_SC17,2023-12-14,14:00-22:00,60.0,143.0
分拣中心_SC17,2023-12-14,16:00-24:00,0.0,140.0
分拣中心_SC17,2023-12-15,00:00-08:00,0.0,408.0
分拣中心_SC17,2023-12-15,05:00-13:00,0.0,112.0
分拣中心_SC17,2023-12-15,08:00-16:00,34.0,0.0
分拣中心_SC17,2023-12-15,12:00-20:00,26.0,95.0
分拣中心_SC17,2023-12-15,14:00-22:00,0.0,202.0
分拣中心_SC17,2023-12-15,16:00-24:00,0.0,140.0
分拣中心_SC17,2023-12-16,00:00-08:00,60.0,388.0
分拣中心_SC17,2023-12-16,05:00-13:00,0.0,162.0
分拣中心_SC17,2023-12-16,08:00-16:00,0.0,111.0
分拣中心_SC17,2023-12-16,12:00-20:00,0.0,190.0
分拣中心_SC17,2023-12-16,14:00-22:00,0.0,227.0
分拣中心_SC17,2023-12-16,16:00-24:00,0.0,179.0
分拣中心_SC17,2023-12-17,00:00-08:00,0.0,442.0
分拣中心_SC17,2023-12-17,05:00-13:00,0.0,113.0
分拣中心_SC17,2023-12-17,08:00-16:00,0.0,88.0
分拣中心_SC17,2023-12-17,12:00-20:00,60.0,108.0
分拣中心_SC17,2023-12-17,14:00-22:00,0.0,211.0
分拣中心_SC17,2023-12-17,16:00-24:00,0.0,143.0
分拣中心_SC17,2023-12-18,00:00-08:00,60.0,336.0
分拣中心_SC17,2023-12-18,05:00-13:00,0.0,96.0
分拣中心_SC17,2023-12-18,08:00-16:00,0.0,37.0
分拣中心_SC17,2023-12-18,12:00-20:00,0.0,146.0
分拣中心_SC17,2023-12-18,14:00-22:00,0.0,206.0
分拣中心_SC17,2023-12-18,16:00-24:00,0.0,140.0
分拣中心_SC17,2023-12-19,00:00-08:00,0.0,414.0
分拣中心_SC17,2023-12-19,05:00-13:00,0.0,83.0
分拣中心_SC17,2023-12-19,08:00-16:00,0.0,30.0
分拣中心_SC17,2023-12-19,12:00-20:00,0.0,155.0
分拣中心_SC17,2023-12-19,14:00-22:00,0.0,214.0
分拣中心_SC17,2023-12-19,16:00-24:00,60.0,61.0
分拣中心_SC17,2023-12-20,00:00-08:00,0.0,440.0
分拣中心_SC17,2023-12-20,05:00-13:00,0.0,138.0
分拣中心_SC17,2023-12-20,08:00-16:00,0.0,65.0
分拣中心_SC17,2023-12-20,12:00-20:00,60.0,116.0
分拣中心_SC17,2023-12-20,14:00-22:00,0.0,225.0
分拣中心_SC17,2023-12-20,16:00-24:00,0.0,164.0
分拣中心_SC17,2023-12-21,00:00-08:00,0.0,425.0
分拣中心_SC17,2023-12-21,05:00-13:00,0.0,101.0
分拣中心_SC17,2023-12-21,08:00-16:00,39.0,0.0
分拣中心_SC17,2023-12-21,12:00-20:00,0.0,172.0
分拣中心_SC17,2023-12-21,14:00-22:00,0.0,218.0
分拣中心_SC17,2023-12-21,16:00-24:00,21.0,113.0
分拣中心_SC17,2023-12-22,00:00-08:00,60.0,333.0
分拣中心_SC17,2023-12-22,05:00-13:00,0.0,112.0
分拣中心_SC17,2023-12-22,08:00-16:00,0.0,42.0
分拣中心_SC17,2023-12-22,12:00-20:00,0.0,127.0
分拣中心_SC17,2023-12-22,14:00-22:00,0.0,202.0
分拣中心_SC17,2023-12-22,16:00-24:00,0.0,140.0
分拣中心_SC17,2023-12-23,00:00-08:00,0.0,463.0
分拣中心_SC17,2023-12-23,05:00-13:00,0.0,162.0
分拣中心_SC17,2023-12-23,08:00-16:00,0.0,111.0
分拣中心_SC17,2023-12-23,12:00-20:00,0.0,190.0
分拣中心_SC17,2023-12-23,14:00-22:00,60.0,152.0
分拣中心_SC17,2023-12-23,16:00-24:00,0.0,179.0
分拣中心_SC17,2023-12-24,00:00-08:00,0.0,442.0
分拣中心_SC17,2023-12-24,05:00-13:00,60.0,38.0
分拣中心_SC17,2023-12-24,08:00-16:00,0.0,88.0
分拣中心_SC17,2023-12-24,12:00-20:00,0.0,183.0
分拣中心_SC17,2023-12-24,14:00-22:00,0.0,211.0
分拣中心_SC17,2023-12-24,16:00-24:00,0.0,143.0
分拣中心_SC17,2023-12-25,00:00-08:00,0.0,411.0
分拣中心_SC17,2023-12-25,05:00-13:00,0.0,96.0
分拣中心_SC17,2023-12-25,08:00-16:00,0.0,37.0
分拣中心_SC17,2023-12-25,12:00-20:00,0.0,146.0
分拣中心_SC17,2023-12-25,14:00-22:00,0.0,206.0
分拣中心_SC17,2023-12-25,16:00-24:00,60.0,65.0
分拣中心_SC17,2023-12-26,00:00-08:00,36.0,369.0
分拣中心_SC17,2023-12-26,05:00-13:00,0.0,83.0
分拣中心_SC17,2023-12-26,08:00-16:00,24.0,0.0
分拣中心_SC17,2023-12-26,12:00-20:00,0.0,155.0
分拣中心_SC17,2023-12-26,14:00-22:00,0.0,214.0
分拣中心_SC17,2023-12-26,16:00-24:00,0.0,136.0
分拣中心_SC17,2023-12-27,00:00-08:00,0.0,440.0
分拣中心_SC17,2023-12-27,05:00-13:00,0.0,138.0
分拣中心_SC17,2023-12-27,08:00-16:00,52.0,0.0
分拣中心_SC17,2023-12-27,12:00-20:00,0.0,191.0
分拣中心_SC17,2023-12-27,14:00-22:00,8.0,215.0
分拣中心_SC17,2023-12-27,16:00-24:00,0.0,164.0
分拣中心_SC17,2023-12-28,00:00-08:00,0.0,425.0
分拣中心_SC17,2023-12-28,05:00-13:00,0.0,101.0
分拣中心_SC17,2023-12-28,08:00-16:00,0.0,49.0
分拣中心_SC17,2023-12-28,12:00-20:00,0.0,172.0
分拣中心_SC17,2023-12-28,14:00-22:00,0.0,218.0
分拣中心_SC17,2023-12-28,16:00-24:00,60.0,65.0
分拣中心_SC17,2023-12-29,00:00-08:00,0.0,408.0
分拣中心_SC17,2023-12-29,05:00-13:00,0.0,112.0
分拣中心_SC17,2023-12-29,08:00-16:00,0.0,42.0
分拣中心_SC17,2023-12-29,12:00-20:00,0.0,127.0
分拣中心_SC17,2023-12-29,14:00-22:00,0.0,202.0
分拣中心_SC17,2023-12-29,16:00-24:00,60.0,65.0
分拣中心_SC17,2023-12-30,00:00-08:00,0.0,463.0
分拣中心_SC17,2023-12-30,05:00-13:00,0.0,162.0
分拣中心_SC17,2023-12-30,08:00-16:00,0.0,111.0
分拣中心_SC17,2023-12-30,12:00-20:00,0.0,190.0
分拣中心_SC17,2023-12-30,14:00-22:00,60.0,152.0
分拣中心_SC17,2023-12-30,16:00-24:00,0.0,179.0
分拣中心_SC17,2023-12-31,00:00-08:00,0.0,442.0
分拣中心_SC17,2023-12-31,05:00-13:00,60.0,38.0
分拣中心_SC17,2023-12-31,08:00-16:00,0.0,88.0
分拣中心_SC17,2023-12-31,12:00-20:00,0.0,183.0
分拣中心_SC17,2023-12-31,14:00-22:00,0.0,211.0
分拣中心_SC17,2023-12-31,16:00-24:00,0.0,143.0
