分拣中心,日期,班次,正式工,临时工
分拣中心_SC57,2023-12-21,16:00-24:00,41.0,0.0
分拣中心_SC57,2023-12-22,00:00-08:00,60.0,189.0
分拣中心_SC57,2023-12-22,05:00-13:00,0.0,79.0
分拣中心_SC57,2023-12-22,08:00-16:00,0.0,34.0
分拣中心_SC57,2023-12-22,12:00-20:00,0.0,53.0
分拣中心_SC57,2023-12-22,14:00-22:00,0.0,43.0
分拣中心_SC57,2023-12-22,16:00-24:00,0.0,55.0
分拣中心_SC57,2023-12-23,00:00-08:00,0.0,289.0
分拣中心_SC57,2023-12-23,05:00-13:00,0.0,110.0
分拣中心_SC57,2023-12-23,08:00-16:00,12.0,35.0
分拣中心_SC57,2023-12-23,12:00-20:00,0.0,66.0
分拣中心_SC57,2023-12-23,14:00-22:00,48.0,0.0
分拣中心_SC57,2023-12-23,16:00-24:00,0.0,54.0
分拣中心_SC57,2023-12-24,00:00-08:00,0.0,283.0
分拣中心_SC57,2023-12-24,05:00-13:00,60.0,19.0
分拣中心_SC57,2023-12-24,08:00-16:00,0.0,47.0
分拣中心_SC57,2023-12-24,12:00-20:00,0.0,68.0
分拣中心_SC57,2023-12-24,14:00-22:00,0.0,46.0
分拣中心_SC57,2023-12-24,16:00-24:00,0.0,49.0
分拣中心_SC57,2023-12-25,00:00-08:00,0.0,254.0
分拣中心_SC57,2023-12-25,05:00-13:00,0.0,71.0
分拣中心_SC57,2023-12-25,08:00-16:00,0.0,35.0
分拣中心_SC57,2023-12-25,12:00-20:00,22.0,25.0
分拣中心_SC57,2023-12-25,14:00-22:00,0.0,46.0
分拣中心_SC57,2023-12-25,16:00-24:00,38.0,0.0
分拣中心_SC57,2023-12-26,00:00-08:00,31.0,194.0
分拣中心_SC57,2023-12-26,05:00-13:00,0.0,78.0
分拣中心_SC57,2023-12-26,08:00-16:00,29.0,0.0
分拣中心_SC57,2023-12-26,12:00-20:00,0.0,37.0
分拣中心_SC57,2023-12-26,14:00-22:00,0.0,51.0
分拣中心_SC57,2023-12-26,16:00-24:00,0.0,38.0
分拣中心_SC57,2023-12-27,00:00-08:00,0.0,280.0
分拣中心_SC57,2023-12-27,05:00-13:00,0.0,90.0
分拣中心_SC57,2023-12-27,08:00-16:00,38.0,0.0
分拣中心_SC57,2023-12-27,12:00-20:00,0.0,62.0
分拣中心_SC57,2023-12-27,14:00-22:00,22.0,22.0
分拣中心_SC57,2023-12-27,16:00-24:00,0.0,57.0
分拣中心_SC57,2023-12-28,00:00-08:00,0.0,277.0
分拣中心_SC57,2023-12-28,05:00-13:00,0.0,83.0
分拣中心_SC57,2023-12-28,08:00-16:00,0.0,41.0
分拣中心_SC57,2023-12-28,12:00-20:00,19.0,27.0
分拣中心_SC57,2023-12-28,14:00-22:00,0.0,52.0
分拣中心_SC57,2023-12-28,16:00-24:00,41.0,0.0
分拣中心_SC57,2023-12-29,00:00-08:00,0.0,264.0
分拣中心_SC57,2023-12-29,05:00-13:00,0.0,79.0
分拣中心_SC57,2023-12-29,08:00-16:00,0.0,34.0
分拣中心_SC57,2023-12-29,12:00-20:00,16.0,33.0
分拣中心_SC57,2023-12-29,14:00-22:00,0.0,43.0
分拣中心_SC57,2023-12-29,16:00-24:00,44.0,0.0
分拣中心_SC57,2023-12-30,00:00-08:00,12.0,274.0
分拣中心_SC57,2023-12-30,05:00-13:00,0.0,110.0
分拣中心_SC57,2023-12-30,08:00-16:00,0.0,50.0
分拣中心_SC57,2023-12-30,12:00-20:00,0.0,66.0
分拣中心_SC57,2023-12-30,14:00-22:00,48.0,0.0
分拣中心_SC57,2023-12-30,16:00-24:00,0.0,54.0
分拣中心_SC57,2023-12-31,00:00-08:00,0.0,283.0
分拣中心_SC57,2023-12-31,05:00-13:00,60.0,19.0
分拣中心_SC57,2023-12-31,08:00-16:00,0.0,47.0
分拣中心_SC57,2023-12-31,12:00-20:00,0.0,68.0
分拣中心_SC57,2023-12-31,14:00-22:00,0.0,46.0
分拣中心_SC57,2023-12-31,16:00-24:00,0.0,49.0
