分拣中心,日期,班次,正式工,临时工
分拣中心_SC43,2023-12-06,12:00-20:00,9.0,73.0
分拣中心_SC43,2023-12-06,14:00-22:00,7.0,17.0
分拣中心_SC43,2023-12-06,16:00-24:00,3.0,4.0
分拣中心_SC43,2023-12-07,00:00-08:00,7.0,20.0
分拣中心_SC43,2023-12-07,05:00-13:00,6.0,89.0
分拣中心_SC43,2023-12-07,08:00-16:00,36.0,9.0
分拣中心_SC43,2023-12-07,12:00-20:00,7.0,52.0
分拣中心_SC43,2023-12-07,14:00-22:00,0.0,5.0
分拣中心_SC43,2023-12-07,16:00-24:00,4.0,0.0
分拣中心_SC43,2023-12-08,00:00-08:00,7.0,13.0
分拣中心_SC43,2023-12-08,05:00-13:00,8.0,75.0
分拣中心_SC43,2023-12-08,08:00-16:00,8.0,49.0
分拣中心_SC43,2023-12-08,12:00-20:00,31.0,6.0
分拣中心_SC43,2023-12-08,14:00-22:00,3.0,4.0
分拣中心_SC43,2023-12-08,16:00-24:00,2.0,14.0
分拣中心_SC43,2023-12-09,00:00-08:00,12.0,242.0
分拣中心_SC43,2023-12-09,05:00-13:00,26.0,100.0
分拣中心_SC43,2023-12-09,08:00-16:00,0.0,79.0
分拣中心_SC43,2023-12-09,12:00-20:00,2.0,86.0
分拣中心_SC43,2023-12-09,14:00-22:00,13.0,4.0
分拣中心_SC43,2023-12-09,16:00-24:00,7.0,0.0
分拣中心_SC43,2023-12-10,00:00-08:00,28.0,2.0
分拣中心_SC43,2023-12-10,05:00-13:00,5.0,104.0
分拣中心_SC43,2023-12-10,08:00-16:00,5.0,74.0
分拣中心_SC43,2023-12-10,12:00-20:00,3.0,74.0
分拣中心_SC43,2023-12-10,14:00-22:00,7.0,27.0
分拣中心_SC43,2023-12-10,16:00-24:00,12.0,7.0
分拣中心_SC43,2023-12-11,00:00-08:00,3.0,208.0
分拣中心_SC43,2023-12-11,05:00-13:00,7.0,74.0
分拣中心_SC43,2023-12-11,08:00-16:00,33.0,15.0
分拣中心_SC43,2023-12-11,12:00-20:00,10.0,42.0
分拣中心_SC43,2023-12-11,14:00-22:00,4.0,2.0
分拣中心_SC43,2023-12-11,16:00-24:00,3.0,1.0
分拣中心_SC43,2023-12-12,00:00-08:00,4.0,204.0
分拣中心_SC43,2023-12-12,05:00-13:00,51.0,7.0
分拣中心_SC43,2023-12-12,08:00-16:00,3.0,47.0
分拣中心_SC43,2023-12-12,12:00-20:00,2.0,50.0
分拣中心_SC43,2023-12-12,14:00-22:00,0.0,5.0
分拣中心_SC43,2023-12-12,16:00-24:00,0.0,3.0
分拣中心_SC43,2023-12-13,00:00-08:00,7.0,431.0
分拣中心_SC43,2023-12-13,05:00-13:00,29.0,84.0
分拣中心_SC43,2023-12-13,08:00-16:00,8.0,82.0
分拣中心_SC43,2023-12-13,12:00-20:00,3.0,80.0
分拣中心_SC43,2023-12-13,14:00-22:00,13.0,9.0
分拣中心_SC43,2023-12-13,16:00-24:00,0.0,8.0
分拣中心_SC43,2023-12-14,00:00-08:00,5.0,22.0
分拣中心_SC43,2023-12-14,05:00-13:00,9.0,85.0
分拣中心_SC43,2023-12-14,08:00-16:00,9.0,43.0
分拣中心_SC43,2023-12-14,12:00-20:00,37.0,15.0
分拣中心_SC43,2023-12-14,14:00-22:00,0.0,5.0
分拣中心_SC43,2023-12-14,16:00-24:00,0.0,5.0
分拣中心_SC43,2023-12-15,00:00-08:00,7.0,13.0
分拣中心_SC43,2023-12-15,05:00-13:00,13.0,68.0
分拣中心_SC43,2023-12-15,08:00-16:00,28.0,23.0
分拣中心_SC43,2023-12-15,12:00-20:00,7.0,36.0
分拣中心_SC43,2023-12-15,14:00-22:00,3.0,4.0
分拣中心_SC43,2023-12-15,16:00-24:00,1.0,16.0
分拣中心_SC43,2023-12-16,00:00-08:00,20.0,232.0
分拣中心_SC43,2023-12-16,05:00-13:00,5.0,127.0
分拣中心_SC43,2023-12-16,08:00-16:00,14.0,61.0
分拣中心_SC43,2023-12-16,12:00-20:00,2.0,86.0
分拣中心_SC43,2023-12-16,14:00-22:00,12.0,6.0
分拣中心_SC43,2023-12-16,16:00-24:00,7.0,0.0
分拣中心_SC43,2023-12-17,00:00-08:00,13.0,21.0
分拣中心_SC43,2023-12-17,05:00-13:00,5.0,104.0
分拣中心_SC43,2023-12-17,08:00-16:00,9.0,69.0
分拣中心_SC43,2023-12-17,12:00-20:00,19.0,54.0
分拣中心_SC43,2023-12-17,14:00-22:00,5.0,30.0
分拣中心_SC43,2023-12-17,16:00-24:00,9.0,11.0
分拣中心_SC43,2023-12-18,00:00-08:00,27.0,178.0
分拣中心_SC43,2023-12-18,05:00-13:00,6.0,75.0
分拣中心_SC43,2023-12-18,08:00-16:00,6.0,49.0
分拣中心_SC43,2023-12-18,12:00-20:00,18.0,32.0
分拣中心_SC43,2023-12-18,14:00-22:00,0.0,7.0
分拣中心_SC43,2023-12-18,16:00-24:00,3.0,1.0
分拣中心_SC43,2023-12-19,00:00-08:00,8.0,199.0
分拣中心_SC43,2023-12-19,05:00-13:00,11.0,57.0
分拣中心_SC43,2023-12-19,08:00-16:00,11.0,37.0
分拣中心_SC43,2023-12-19,12:00-20:00,28.0,18.0
分拣中心_SC43,2023-12-19,14:00-22:00,2.0,2.0
分拣中心_SC43,2023-12-19,16:00-24:00,0.0,3.0
分拣中心_SC43,2023-12-20,00:00-08:00,7.0,431.0
分拣中心_SC43,2023-12-20,05:00-13:00,7.0,112.0
分拣中心_SC43,2023-12-20,08:00-16:00,4.0,87.0
分拣中心_SC43,2023-12-20,12:00-20:00,27.0,50.0
分拣中心_SC43,2023-12-20,14:00-22:00,15.0,7.0
分拣中心_SC43,2023-12-20,16:00-24:00,0.0,8.0
分拣中心_SC43,2023-12-21,00:00-08:00,12.0,14.0
分拣中心_SC43,2023-12-21,05:00-13:00,13.0,80.0
分拣中心_SC43,2023-12-21,08:00-16:00,24.0,24.0
分拣中心_SC43,2023-12-21,12:00-20:00,6.0,53.0
分拣中心_SC43,2023-12-21,14:00-22:00,1.0,3.0
分拣中心_SC43,2023-12-21,16:00-24:00,4.0,0.0
分拣中心_SC43,2023-12-22,00:00-08:00,8.0,12.0
分拣中心_SC43,2023-12-22,05:00-13:00,5.0,78.0
分拣中心_SC43,2023-12-22,08:00-16:00,15.0,40.0
分拣中心_SC43,2023-12-22,12:00-20:00,26.0,13.0
分拣中心_SC43,2023-12-22,14:00-22:00,0.0,8.0
分拣中心_SC43,2023-12-22,16:00-24:00,6.0,9.0
分拣中心_SC43,2023-12-23,00:00-08:00,9.0,246.0
分拣中心_SC43,2023-12-23,05:00-13:00,6.0,125.0
分拣中心_SC43,2023-12-23,08:00-16:00,33.0,37.0
分拣中心_SC43,2023-12-23,12:00-20:00,2.0,86.0
分拣中心_SC43,2023-12-23,14:00-22:00,4.0,16.0
分拣中心_SC43,2023-12-23,16:00-24:00,6.0,2.0
分拣中心_SC43,2023-12-24,00:00-08:00,8.0,27.0
分拣中心_SC43,2023-12-24,05:00-13:00,23.0,82.0
分拣中心_SC43,2023-12-24,08:00-16:00,7.0,72.0
分拣中心_SC43,2023-12-24,12:00-20:00,8.0,68.0
分拣中心_SC43,2023-12-24,14:00-22:00,6.0,28.0
分拣中心_SC43,2023-12-24,16:00-24:00,8.0,12.0
分拣中心_SC43,2023-12-25,00:00-08:00,16.0,192.0
分拣中心_SC43,2023-12-25,05:00-13:00,16.0,63.0
分拣中心_SC43,2023-12-25,08:00-16:00,1.0,55.0
分拣中心_SC43,2023-12-25,12:00-20:00,19.0,31.0
分拣中心_SC43,2023-12-25,14:00-22:00,4.0,2.0
分拣中心_SC43,2023-12-25,16:00-24:00,4.0,0.0
分拣中心_SC43,2023-12-26,00:00-08:00,0.0,209.0
分拣中心_SC43,2023-12-26,05:00-13:00,15.0,52.0
分拣中心_SC43,2023-12-26,08:00-16:00,37.0,4.0
分拣中心_SC43,2023-12-26,12:00-20:00,8.0,43.0
分拣中心_SC43,2023-12-26,14:00-22:00,0.0,5.0
分拣中心_SC43,2023-12-26,16:00-24:00,0.0,3.0
分拣中心_SC43,2023-12-27,00:00-08:00,5.0,433.0
分拣中心_SC43,2023-12-27,05:00-13:00,6.0,113.0
分拣中心_SC43,2023-12-27,08:00-16:00,34.0,49.0
分拣中心_SC43,2023-12-27,12:00-20:00,12.0,69.0
分拣中心_SC43,2023-12-27,14:00-22:00,3.0,22.0
分拣中心_SC43,2023-12-27,16:00-24:00,0.0,8.0
分拣中心_SC43,2023-12-28,00:00-08:00,17.0,7.0
分拣中心_SC43,2023-12-28,05:00-13:00,0.0,97.0
分拣中心_SC43,2023-12-28,08:00-16:00,4.0,49.0
分拣中心_SC43,2023-12-28,12:00-20:00,38.0,14.0
分拣中心_SC43,2023-12-28,14:00-22:00,1.0,3.0
分拣中心_SC43,2023-12-28,16:00-24:00,0.0,5.0
分拣中心_SC43,2023-12-29,00:00-08:00,7.0,13.0
分拣中心_SC43,2023-12-29,05:00-13:00,9.0,73.0
分拣中心_SC43,2023-12-29,08:00-16:00,10.0,46.0
分拣中心_SC43,2023-12-29,12:00-20:00,27.0,11.0
分拣中心_SC43,2023-12-29,14:00-22:00,3.0,4.0
分拣中心_SC43,2023-12-29,16:00-24:00,4.0,12.0
分拣中心_SC43,2023-12-30,00:00-08:00,36.0,212.0
分拣中心_SC43,2023-12-30,05:00-13:00,5.0,127.0
分拣中心_SC43,2023-12-30,08:00-16:00,7.0,70.0
分拣中心_SC43,2023-12-30,12:00-20:00,3.0,85.0
分拣中心_SC43,2023-12-30,14:00-22:00,2.0,18.0
分拣中心_SC43,2023-12-30,16:00-24:00,7.0,0.0
分拣中心_SC43,2023-12-31,00:00-08:00,8.0,27.0
分拣中心_SC43,2023-12-31,05:00-13:00,20.0,86.0
分拣中心_SC43,2023-12-31,08:00-16:00,9.0,69.0
分拣中心_SC43,2023-12-31,12:00-20:00,8.0,68.0
分拣中心_SC43,2023-12-31,14:00-22:00,7.0,27.0
分拣中心_SC43,2023-12-31,16:00-24:00,8.0,12.0
