分拣中心,日期,货量
SC12,2023/12/09,4169.06
SC12,2023/12/10,4091.45
SC12,2023/12/11,4223.83
SC12,2023/12/12,4200.68
SC12,2023/12/13,4186.55
SC12,2023/12/14,4157.02
SC12,2023/12/15,4149.57
SC12,2023/12/16,4169.06
SC12,2023/12/17,4091.45
SC12,2023/12/18,4223.83
SC12,2023/12/19,4200.68
SC12,2023/12/20,4186.55
SC12,2023/12/21,4157.02
SC12,2023/12/22,4149.57
SC12,2023/12/23,4169.06
SC12,2023/12/24,4091.45
SC12,2023/12/25,4223.83
SC12,2023/12/26,4200.68
SC12,2023/12/27,4186.55
SC12,2023/12/28,4157.02
SC12,2023/12/29,4149.57
SC12,2023/12/30,4169.06
SC12,2023/12/31,4091.45
SC14,2023/12/01,1710.71
SC14,2023/12/02,1602.0
SC14,2023/12/03,1569.33
SC14,2023/12/04,1661.06
SC14,2023/12/05,1655.76
SC14,2023/12/06,1678.0
SC14,2023/12/07,1712.74
SC14,2023/12/08,1710.71
SC14,2023/12/09,1602.0
SC14,2023/12/10,1569.33
SC14,2023/12/11,1661.06
SC14,2023/12/12,1655.76
SC14,2023/12/13,1678.0
SC14,2023/12/14,1712.74
SC14,2023/12/15,1710.71
SC14,2023/12/16,1602.0
SC14,2023/12/17,1569.33
SC14,2023/12/18,1661.06
SC14,2023/12/19,1655.76
SC14,2023/12/20,1678.0
SC14,2023/12/21,1712.74
SC14,2023/12/22,1710.71
SC14,2023/12/23,1602.0
SC14,2023/12/24,1569.33
SC14,2023/12/25,1661.06
SC14,2023/12/26,1655.76
SC14,2023/12/27,1678.0
SC14,2023/12/28,1712.74
SC14,2023/12/29,1710.71
SC14,2023/12/30,1602.0
SC14,2023/12/31,1569.33
SC15,2023/12/01,5103.26
SC15,2023/12/02,5017.23
SC15,2023/12/03,4976.01
SC15,2023/12/04,4214.7
SC15,2023/12/05,4731.0
SC15,2023/12/06,5060.26
SC15,2023/12/07,5099.28
SC15,2023/12/08,5103.26
SC15,2023/12/09,5017.23
SC15,2023/12/10,4976.01
SC15,2023/12/11,4214.7
SC15,2023/12/12,4731.0
SC15,2023/12/13,5060.26
SC15,2023/12/14,5099.28
SC15,2023/12/15,5103.26
SC15,2023/12/16,5017.23
SC15,2023/12/17,4976.01
SC15,2023/12/18,4214.7
SC15,2023/12/19,4731.0
SC15,2023/12/20,5060.26
SC15,2023/12/21,5099.28
SC15,2023/12/22,5103.26
SC15,2023/12/23,5017.23
SC15,2023/12/24,4976.01
SC15,2023/12/25,4214.7
SC15,2023/12/26,4731.0
SC15,2023/12/27,5060.26
SC15,2023/12/28,5099.28
SC15,2023/12/29,5103.26
SC15,2023/12/30,5017.23
SC15,2023/12/31,4976.01
SC16,2023/12/01,2360.51
SC16,2023/12/02,2354.61
SC16,2023/12/03,2335.0
SC16,2023/12/04,2246.64
SC16,2023/12/05,2240.52
SC16,2023/12/06,2241.94
SC16,2023/12/07,2291.78
SC16,2023/12/08,2360.51
SC16,2023/12/09,2354.61
SC16,2023/12/10,2335.0
SC16,2023/12/11,2246.64
SC16,2023/12/12,2240.52
SC16,2023/12/13,2241.94
SC16,2023/12/14,2291.78
SC16,2023/12/15,2360.51
SC16,2023/12/16,2354.61
SC16,2023/12/17,2335.0
SC16,2023/12/18,2246.64
SC16,2023/12/19,2240.52
SC16,2023/12/20,2241.94
SC16,2023/12/21,2291.78
SC16,2023/12/22,2360.51
SC16,2023/12/23,2354.61
SC16,2023/12/24,2335.0
SC16,2023/12/25,2246.64
SC16,2023/12/26,2240.52
SC16,2023/12/27,2241.94
SC16,2023/12/28,2291.78
SC16,2023/12/29,2360.51
SC16,2023/12/30,2354.61
SC16,2023/12/31,2335.0
SC17,2023/12/01,18815.1
SC17,2023/12/02,18189.28
SC17,2023/12/03,17954.03
SC17,2023/12/04,17715.13
SC17,2023/12/05,18628.01
SC17,2023/12/06,18728.03
SC17,2023/12/07,18819.98
SC17,2023/12/08,18815.1
SC17,2023/12/09,18189.28
SC17,2023/12/10,17954.03
SC17,2023/12/11,17715.13
SC17,2023/12/12,18628.01
SC17,2023/12/13,18728.03
SC17,2023/12/14,18819.98
SC17,2023/12/15,18815.1
SC17,2023/12/16,18189.28
SC17,2023/12/17,17954.03
SC17,2023/12/18,17715.13
SC17,2023/12/19,18628.01
SC17,2023/12/20,18728.03
SC17,2023/12/21,18819.98
SC17,2023/12/22,18815.1
SC17,2023/12/23,18189.28
SC17,2023/12/24,17954.03
SC17,2023/12/25,17715.13
SC17,2023/12/26,18628.01
SC17,2023/12/27,18728.03
SC17,2023/12/28,18819.98
SC17,2023/12/29,18815.1
SC17,2023/12/30,18189.28
SC17,2023/12/31,17954.03
SC18,2023/12/01,5900.69
SC18,2023/12/02,5913.33
SC18,2023/12/03,5743.42
SC18,2023/12/04,5539.17
SC18,2023/12/05,5599.08
SC18,2023/12/06,5660.4
SC18,2023/12/07,5924.41
SC18,2023/12/08,5900.69
SC18,2023/12/09,5913.33
SC18,2023/12/10,5743.42
SC18,2023/12/11,5539.17
SC18,2023/12/12,5599.08
SC18,2023/12/13,5660.4
SC18,2023/12/14,5924.41
SC18,2023/12/15,5900.69
SC18,2023/12/16,5913.33
SC18,2023/12/17,5743.42
SC18,2023/12/18,5539.17
SC18,2023/12/19,5599.08
SC18,2023/12/20,5660.4
SC18,2023/12/21,5924.41
SC18,2023/12/22,5900.69
SC18,2023/12/23,5913.33
SC18,2023/12/24,5743.42
SC18,2023/12/25,5539.17
SC18,2023/12/26,5599.08
SC18,2023/12/27,5660.4
SC18,2023/12/28,5924.41
SC18,2023/12/29,5900.69
SC18,2023/12/30,5913.33
SC18,2023/12/31,5743.42
SC19,2023/12/01,6868.69
SC19,2023/12/02,6781.41
SC19,2023/12/03,4644.96
SC19,2023/12/04,6819.12
SC19,2023/12/05,6814.98
SC19,2023/12/06,6616.9
SC19,2023/12/07,7015.69
SC19,2023/12/08,6868.69
SC19,2023/12/09,6781.41
SC19,2023/12/10,4644.96
SC19,2023/12/11,6819.12
SC19,2023/12/12,6814.98
SC19,2023/12/13,6616.9
SC19,2023/12/14,7015.69
SC19,2023/12/15,6868.69
SC19,2023/12/16,6781.41
SC19,2023/12/17,4644.96
SC19,2023/12/18,6819.12
SC19,2023/12/19,6814.98
SC19,2023/12/20,6616.9
SC19,2023/12/21,7015.69
SC19,2023/12/22,6868.69
SC19,2023/12/23,6781.41
SC19,2023/12/24,4644.96
SC19,2023/12/25,6819.12
SC19,2023/12/26,6814.98
SC19,2023/12/27,6616.9
SC19,2023/12/28,7015.69
SC19,2023/12/29,6868.69
SC19,2023/12/30,6781.41
SC19,2023/12/31,4644.96
SC2,2023/12/01,8237.06
SC2,2023/12/02,8242.19
SC2,2023/12/03,7073.84
SC2,2023/12/04,8237.63
SC2,2023/12/05,8212.43
SC2,2023/12/06,8204.11
SC2,2023/12/07,8251.19
SC2,2023/12/08,8237.06
SC2,2023/12/09,8242.19
SC2,2023/12/10,7073.84
SC2,2023/12/11,8237.63
SC2,2023/12/12,8212.43
SC2,2023/12/13,8204.11
SC2,2023/12/14,8251.19
SC2,2023/12/15,8237.06
SC2,2023/12/16,8242.19
SC2,2023/12/17,7073.84
SC2,2023/12/18,8237.63
SC2,2023/12/19,8212.43
SC2,2023/12/20,8204.11
SC2,2023/12/21,8251.19
SC2,2023/12/22,8237.06
SC2,2023/12/23,8242.19
SC2,2023/12/24,7073.84
SC2,2023/12/25,8237.63
SC2,2023/12/26,8212.43
SC2,2023/12/27,8204.11
SC2,2023/12/28,8251.19
SC2,2023/12/29,8237.06
SC2,2023/12/30,8242.19
SC2,2023/12/31,7073.84
SC20,2023/12/01,61.68
SC20,2023/12/02,41.95
SC20,2023/12/03,40.01
SC20,2023/12/04,60.96
SC20,2023/12/05,54.23
SC20,2023/12/06,54.26
SC20,2023/12/07,63.45
SC20,2023/12/08,61.68
SC20,2023/12/09,41.95
SC20,2023/12/10,40.01
SC20,2023/12/11,60.96
SC20,2023/12/12,54.23
SC20,2023/12/13,54.26
SC20,2023/12/14,63.45
SC20,2023/12/15,61.68
SC20,2023/12/16,41.95
SC20,2023/12/17,40.01
SC20,2023/12/18,60.96
SC20,2023/12/19,54.23
SC20,2023/12/20,54.26
SC20,2023/12/21,63.45
SC20,2023/12/22,61.68
SC20,2023/12/23,41.95
SC20,2023/12/24,40.01
SC20,2023/12/25,60.96
SC20,2023/12/26,54.23
SC20,2023/12/27,54.26
SC20,2023/12/28,63.45
SC20,2023/12/29,61.68
SC20,2023/12/30,41.95
SC20,2023/12/31,40.01
SC21,2023/12/01,2142.29
SC21,2023/12/02,2176.15
SC21,2023/12/03,2083.35
SC21,2023/12/04,1934.7
SC21,2023/12/05,1931.16
SC21,2023/12/06,1919.42
SC21,2023/12/07,2039.02
SC21,2023/12/08,2142.29
SC21,2023/12/09,2176.15
SC21,2023/12/10,2083.35
SC21,2023/12/11,1934.7
SC21,2023/12/12,1931.16
SC21,2023/12/13,1919.42
SC21,2023/12/14,2039.02
SC21,2023/12/15,2142.29
SC21,2023/12/16,2176.15
SC21,2023/12/17,2083.35
SC21,2023/12/18,1934.7
SC21,2023/12/19,1931.16
SC21,2023/12/20,1919.42
SC21,2023/12/21,2039.02
SC21,2023/12/22,2142.29
SC21,2023/12/23,2176.15
SC21,2023/12/24,2083.35
SC21,2023/12/25,1934.7
SC21,2023/12/26,1931.16
SC21,2023/12/27,1919.42
SC21,2023/12/28,2039.02
SC21,2023/12/29,2142.29
SC21,2023/12/30,2176.15
SC21,2023/12/31,2083.35
SC22,2023/12/01,8921.86
SC22,2023/12/02,9128.36
SC22,2023/12/03,9513.41
SC22,2023/12/04,9015.05
SC22,2023/12/05,8279.6
SC22,2023/12/06,8331.23
SC22,2023/12/07,8850.9
SC22,2023/12/08,8921.86
SC22,2023/12/09,9128.36
SC22,2023/12/10,9513.41
SC22,2023/12/11,9015.05
SC22,2023/12/12,8279.6
SC22,2023/12/13,8331.23
SC22,2023/12/14,8850.9
SC22,2023/12/15,8921.86
SC22,2023/12/16,9128.36
SC22,2023/12/17,9513.41
SC22,2023/12/18,9015.05
SC22,2023/12/19,8279.6
SC22,2023/12/20,8331.23
SC22,2023/12/21,8850.9
SC22,2023/12/22,8921.86
SC22,2023/12/23,9128.36
SC22,2023/12/24,9513.41
SC22,2023/12/25,9015.05
SC22,2023/12/26,8279.6
SC22,2023/12/27,8331.23
SC22,2023/12/28,8850.9
SC22,2023/12/29,8921.86
SC22,2023/12/30,9128.36
SC22,2023/12/31,9513.41
SC23,2023/12/01,3742.6
SC23,2023/12/02,3844.49
SC23,2023/12/03,3787.29
SC23,2023/12/04,3711.43
SC23,2023/12/05,3705.83
SC23,2023/12/06,3714.01
SC23,2023/12/07,3709.94
SC23,2023/12/08,3742.6
SC23,2023/12/09,3844.49
SC23,2023/12/10,3787.29
SC23,2023/12/11,3711.43
SC23,2023/12/12,3705.83
SC23,2023/12/13,3714.01
SC23,2023/12/14,3709.94
SC23,2023/12/15,3742.6
SC23,2023/12/16,3844.49
SC23,2023/12/17,3787.29
SC23,2023/12/18,3711.43
SC23,2023/12/19,3705.83
SC23,2023/12/20,3714.01
SC23,2023/12/21,3709.94
SC23,2023/12/22,3742.6
SC23,2023/12/23,3844.49
SC23,2023/12/24,3787.29
SC23,2023/12/25,3711.43
SC23,2023/12/26,3705.83
SC23,2023/12/27,3714.01
SC23,2023/12/28,3709.94
SC23,2023/12/29,3742.6
SC23,2023/12/30,3844.49
SC23,2023/12/31,3787.29
SC24,2023/12/01,5036.02
SC24,2023/12/02,4942.52
SC24,2023/12/03,4809.32
SC24,2023/12/04,5083.96
SC24,2023/12/05,5099.61
SC24,2023/12/06,5145.8
SC24,2023/12/07,5210.5
SC24,2023/12/08,5036.02
SC24,2023/12/09,4942.52
SC24,2023/12/10,4809.32
SC24,2023/12/11,5083.96
SC24,2023/12/12,5099.61
SC24,2023/12/13,5145.8
SC24,2023/12/14,5210.5
SC24,2023/12/15,5036.02
SC24,2023/12/16,4942.52
SC24,2023/12/17,4809.32
SC24,2023/12/18,5083.96
SC24,2023/12/19,5099.61
SC24,2023/12/20,5145.8
SC24,2023/12/21,5210.5
SC24,2023/12/22,5036.02
SC24,2023/12/23,4942.52
SC24,2023/12/24,4809.32
SC24,2023/12/25,5083.96
SC24,2023/12/26,5099.61
SC24,2023/12/27,5145.8
SC24,2023/12/28,5210.5
SC24,2023/12/29,5036.02
SC24,2023/12/30,4942.52
SC24,2023/12/31,4809.32
SC25,2023/12/01,44873.39
SC25,2023/12/02,43147.6
SC25,2023/12/03,40978.27
SC25,2023/12/04,45005.27
SC25,2023/12/05,45664.89
SC25,2023/12/06,45643.73
SC25,2023/12/07,45795.96
SC25,2023/12/08,44873.39
SC25,2023/12/09,43147.6
SC25,2023/12/10,40978.27
SC25,2023/12/11,45005.27
SC25,2023/12/12,45664.89
SC25,2023/12/13,45643.73
SC25,2023/12/14,45795.96
SC25,2023/12/15,44873.39
SC25,2023/12/16,43147.6
SC25,2023/12/17,40978.27
SC25,2023/12/18,45005.27
SC25,2023/12/19,45664.89
SC25,2023/12/20,45643.73
SC25,2023/12/21,45795.96
SC25,2023/12/22,44873.39
SC25,2023/12/23,43147.6
SC25,2023/12/24,40978.27
SC25,2023/12/25,45005.27
SC25,2023/12/26,45664.89
SC25,2023/12/27,45643.73
SC25,2023/12/28,45795.96
SC25,2023/12/29,44873.39
SC25,2023/12/30,43147.6
SC25,2023/12/31,40978.27
SC26,2023/12/01,4318.16
SC26,2023/12/02,4405.32
SC26,2023/12/03,4354.45
SC26,2023/12/04,4281.43
SC26,2023/12/05,4333.3
SC26,2023/12/06,4353.16
SC26,2023/12/07,4325.11
SC26,2023/12/08,4318.16
SC26,2023/12/09,4405.32
SC26,2023/12/10,4354.45
SC26,2023/12/11,4281.43
SC26,2023/12/12,4333.3
SC26,2023/12/13,4353.16
SC26,2023/12/14,4325.11
SC26,2023/12/15,4318.16
SC26,2023/12/16,4405.32
SC26,2023/12/17,4354.45
SC26,2023/12/18,4281.43
SC26,2023/12/19,4333.3
SC26,2023/12/20,4353.16
SC26,2023/12/21,4325.11
SC26,2023/12/22,4318.16
SC26,2023/12/23,4405.32
SC26,2023/12/24,4354.45
SC26,2023/12/25,4281.43
SC26,2023/12/26,4333.3
SC26,2023/12/27,4353.16
SC26,2023/12/28,4325.11
SC26,2023/12/29,4318.16
SC26,2023/12/30,4405.32
SC26,2023/12/31,4354.45
SC27,2023/12/01,3653.92
SC27,2023/12/02,3635.02
SC27,2023/12/03,3635.29
SC27,2023/12/04,3717.89
SC27,2023/12/05,3717.89
SC27,2023/12/06,3721.27
SC27,2023/12/07,3744.2
SC27,2023/12/08,3653.92
SC27,2023/12/09,3635.02
SC27,2023/12/10,3635.29
SC27,2023/12/11,3717.89
SC27,2023/12/12,3717.89
SC27,2023/12/13,3721.27
SC27,2023/12/14,3744.2
SC27,2023/12/15,3653.92
SC27,2023/12/16,3635.02
SC27,2023/12/17,3635.29
SC27,2023/12/18,3717.89
SC27,2023/12/19,3717.89
SC27,2023/12/20,3721.27
SC27,2023/12/21,3744.2
SC27,2023/12/22,3653.92
SC27,2023/12/23,3635.02
SC27,2023/12/24,3635.29
SC27,2023/12/25,3717.89
SC27,2023/12/26,3717.89
SC27,2023/12/27,3721.27
SC27,2023/12/28,3744.2
SC27,2023/12/29,3653.92
SC27,2023/12/30,3635.02
SC27,2023/12/31,3635.29
SC28,2023/12/01,1011.13
SC28,2023/12/02,1078.33
SC28,2023/12/03,1107.66
SC28,2023/12/04,1030.91
SC28,2023/12/05,1004.33
SC28,2023/12/06,999.39
SC28,2023/12/07,1001.51
SC28,2023/12/08,1011.13
SC28,2023/12/09,1078.33
SC28,2023/12/10,1107.66
SC28,2023/12/11,1030.91
SC28,2023/12/12,1004.33
SC28,2023/12/13,999.39
SC28,2023/12/14,1001.51
SC28,2023/12/15,1011.13
SC28,2023/12/16,1078.33
SC28,2023/12/17,1107.66
SC28,2023/12/18,1030.91
SC28,2023/12/19,1004.33
SC28,2023/12/20,999.39
SC28,2023/12/21,1001.51
SC28,2023/12/22,1011.13
SC28,2023/12/23,1078.33
SC28,2023/12/24,1107.66
SC28,2023/12/25,1030.91
SC28,2023/12/26,1004.33
SC28,2023/12/27,999.39
SC28,2023/12/28,1001.51
SC28,2023/12/29,1011.13
SC28,2023/12/30,1078.33
SC28,2023/12/31,1107.66
SC29,2023/12/01,6579.92
SC29,2023/12/02,6657.21
SC29,2023/12/03,6531.14
SC29,2023/12/04,6744.32
SC29,2023/12/05,6704.44
SC29,2023/12/06,6682.06
SC29,2023/12/07,6678.98
SC29,2023/12/08,6579.92
SC29,2023/12/09,6657.21
SC29,2023/12/10,6531.14
SC29,2023/12/11,6744.32
SC29,2023/12/12,6704.44
SC29,2023/12/13,6682.06
SC29,2023/12/14,6678.98
SC29,2023/12/15,6579.92
SC29,2023/12/16,6657.21
SC29,2023/12/17,6531.14
SC29,2023/12/18,6744.32
SC29,2023/12/19,6704.44
SC29,2023/12/20,6682.06
SC29,2023/12/21,6678.98
SC29,2023/12/22,6579.92
SC29,2023/12/23,6657.21
SC29,2023/12/24,6531.14
SC29,2023/12/25,6744.32
SC29,2023/12/26,6704.44
SC29,2023/12/27,6682.06
SC29,2023/12/28,6678.98
SC29,2023/12/29,6579.92
SC29,2023/12/30,6657.21
SC29,2023/12/31,6531.14
SC3,2023/12/01,12690.28
SC3,2023/12/02,12581.92
SC3,2023/12/03,12682.08
SC3,2023/12/04,12557.0
SC3,2023/12/05,12576.96
SC3,2023/12/06,12708.65
SC3,2023/12/07,12699.93
SC3,2023/12/08,12690.28
SC3,2023/12/09,12581.92
SC3,2023/12/10,12682.08
SC3,2023/12/11,12557.0
SC3,2023/12/12,12576.96
SC3,2023/12/13,12708.65
SC3,2023/12/14,12699.93
SC3,2023/12/15,12690.28
SC3,2023/12/16,12581.92
SC3,2023/12/17,12682.08
SC3,2023/12/18,12557.0
SC3,2023/12/19,12576.96
SC3,2023/12/20,12708.65
SC3,2023/12/21,12699.93
SC3,2023/12/22,12690.28
SC3,2023/12/23,12581.92
SC3,2023/12/24,12682.08
SC3,2023/12/25,12557.0
SC3,2023/12/26,12576.96
SC3,2023/12/27,12708.65
SC3,2023/12/28,12699.93
SC3,2023/12/29,12690.28
SC3,2023/12/30,12581.92
SC3,2023/12/31,12682.08
SC30,2023/12/01,4456.03
SC30,2023/12/02,4628.45
SC30,2023/12/03,4149.42
SC30,2023/12/04,3662.13
SC30,2023/12/05,3685.5
SC30,2023/12/06,3577.01
SC30,2023/12/07,3684.2
SC30,2023/12/08,4456.03
SC30,2023/12/09,4628.45
SC30,2023/12/10,4149.42
SC30,2023/12/11,3662.13
SC30,2023/12/12,3685.5
SC30,2023/12/13,3577.01
SC30,2023/12/14,3684.2
SC30,2023/12/15,4456.03
SC30,2023/12/16,4628.45
SC30,2023/12/17,4149.42
SC30,2023/12/18,3662.13
SC30,2023/12/19,3685.5
SC30,2023/12/20,3577.01
SC30,2023/12/21,3684.2
SC30,2023/12/22,4456.03
SC30,2023/12/23,4628.45
SC30,2023/12/24,4149.42
SC30,2023/12/25,3662.13
SC30,2023/12/26,3685.5
SC30,2023/12/27,3577.01
SC30,2023/12/28,3684.2
SC30,2023/12/29,4456.03
SC30,2023/12/30,4628.45
SC30,2023/12/31,4149.42
SC31,2023/12/01,11335.42
SC31,2023/12/02,11269.86
SC31,2023/12/03,11075.67
SC31,2023/12/04,11123.43
SC31,2023/12/05,11279.16
SC31,2023/12/06,11302.15
SC31,2023/12/07,11475.28
SC31,2023/12/08,11335.42
SC31,2023/12/09,11269.86
SC31,2023/12/10,11075.67
SC31,2023/12/11,11123.43
SC31,2023/12/12,11279.16
SC31,2023/12/13,11302.15
SC31,2023/12/14,11475.28
SC31,2023/12/15,11335.42
SC31,2023/12/16,11269.86
SC31,2023/12/17,11075.67
SC31,2023/12/18,11123.43
SC31,2023/12/19,11279.16
SC31,2023/12/20,11302.15
SC31,2023/12/21,11475.28
SC31,2023/12/22,11335.42
SC31,2023/12/23,11269.86
SC31,2023/12/24,11075.67
SC31,2023/12/25,11123.43
SC31,2023/12/26,11279.16
SC31,2023/12/27,11302.15
SC31,2023/12/28,11475.28
SC31,2023/12/29,11335.42
SC31,2023/12/30,11269.86
SC31,2023/12/31,11075.67
SC32,2023/12/01,2555.65
SC32,2023/12/02,2059.58
SC32,2023/12/03,2049.57
SC32,2023/12/04,2481.54
SC32,2023/12/05,2496.29
SC32,2023/12/06,2517.29
SC32,2023/12/07,2570.45
SC32,2023/12/08,2555.65
SC32,2023/12/09,2059.58
SC32,2023/12/10,2049.57
SC32,2023/12/11,2481.54
SC32,2023/12/12,2496.29
SC32,2023/12/13,2517.29
SC32,2023/12/14,2570.45
SC32,2023/12/15,2555.65
SC32,2023/12/16,2059.58
SC32,2023/12/17,2049.57
SC32,2023/12/18,2481.54
SC32,2023/12/19,2496.29
SC32,2023/12/20,2517.29
SC32,2023/12/21,2570.45
SC32,2023/12/22,2555.65
SC32,2023/12/23,2059.58
SC32,2023/12/24,2049.57
SC32,2023/12/25,2481.54
SC32,2023/12/26,2496.29
SC32,2023/12/27,2517.29
SC32,2023/12/28,2570.45
SC32,2023/12/29,2555.65
SC32,2023/12/30,2059.58
SC32,2023/12/31,2049.57
SC34,2023/12/01,9206.15
SC34,2023/12/02,9076.25
SC34,2023/12/03,9009.53
SC34,2023/12/04,9169.0
SC34,2023/12/05,9138.12
SC34,2023/12/06,9161.88
SC34,2023/12/07,9253.91
SC34,2023/12/08,9206.15
SC34,2023/12/09,9076.25
SC34,2023/12/10,9009.53
SC34,2023/12/11,9169.0
SC34,2023/12/12,9138.12
SC34,2023/12/13,9161.88
SC34,2023/12/14,9253.91
SC34,2023/12/15,9206.15
SC34,2023/12/16,9076.25
SC34,2023/12/17,9009.53
SC34,2023/12/18,9169.0
SC34,2023/12/19,9138.12
SC34,2023/12/20,9161.88
SC34,2023/12/21,9253.91
SC34,2023/12/22,9206.15
SC34,2023/12/23,9076.25
SC34,2023/12/24,9009.53
SC34,2023/12/25,9169.0
SC34,2023/12/26,9138.12
SC34,2023/12/27,9161.88
SC34,2023/12/28,9253.91
SC34,2023/12/29,9206.15
SC34,2023/12/30,9076.25
SC34,2023/12/31,9009.53
SC35,2023/12/01,30324.0
SC35,2023/12/02,30545.22
SC35,2023/12/03,31378.08
SC35,2023/12/04,29897.69
SC35,2023/12/05,30257.42
SC35,2023/12/06,30674.79
SC35,2023/12/07,30363.1
SC35,2023/12/08,30324.0
SC35,2023/12/09,30545.22
SC35,2023/12/10,31378.08
SC35,2023/12/11,29897.69
SC35,2023/12/12,30257.42
SC35,2023/12/13,30674.79
SC35,2023/12/14,30363.1
SC35,2023/12/15,30324.0
SC35,2023/12/16,30545.22
SC35,2023/12/17,31378.08
SC35,2023/12/18,29897.69
SC35,2023/12/19,30257.42
SC35,2023/12/20,30674.79
SC35,2023/12/21,30363.1
SC35,2023/12/22,30324.0
SC35,2023/12/23,30545.22
SC35,2023/12/24,31378.08
SC35,2023/12/25,29897.69
SC35,2023/12/26,30257.42
SC35,2023/12/27,30674.79
SC35,2023/12/28,30363.1
SC35,2023/12/29,30324.0
SC35,2023/12/30,30545.22
SC35,2023/12/31,31378.08
SC36,2023/12/01,718.71
SC36,2023/12/02,589.56
SC36,2023/12/03,619.12
SC36,2023/12/04,750.29
SC36,2023/12/05,753.3
SC36,2023/12/06,765.93
SC36,2023/12/07,771.62
SC36,2023/12/08,718.71
SC36,2023/12/09,589.56
SC36,2023/12/10,619.12
SC36,2023/12/11,750.29
SC36,2023/12/12,753.3
SC36,2023/12/13,765.93
SC36,2023/12/14,771.62
SC36,2023/12/15,718.71
SC36,2023/12/16,589.56
SC36,2023/12/17,619.12
SC36,2023/12/18,750.29
SC36,2023/12/19,753.3
SC36,2023/12/20,765.93
SC36,2023/12/21,771.62
SC36,2023/12/22,718.71
SC36,2023/12/23,589.56
SC36,2023/12/24,619.12
SC36,2023/12/25,750.29
SC36,2023/12/26,753.3
SC36,2023/12/27,765.93
SC36,2023/12/28,771.62
SC36,2023/12/29,718.71
SC36,2023/12/30,589.56
SC36,2023/12/31,619.12
SC37,2023/12/01,949.99
SC37,2023/12/02,998.06
SC37,2023/12/03,999.28
SC37,2023/12/04,1036.61
SC37,2023/12/05,1074.95
SC37,2023/12/06,1059.62
SC37,2023/12/07,1022.53
SC37,2023/12/08,949.99
SC37,2023/12/09,998.06
SC37,2023/12/10,999.28
SC37,2023/12/11,1036.61
SC37,2023/12/12,1074.95
SC37,2023/12/13,1059.62
SC37,2023/12/14,1022.53
SC37,2023/12/15,949.99
SC37,2023/12/16,998.06
SC37,2023/12/17,999.28
SC37,2023/12/18,1036.61
SC37,2023/12/19,1074.95
SC37,2023/12/20,1059.62
SC37,2023/12/21,1022.53
SC37,2023/12/22,949.99
SC37,2023/12/23,998.06
SC37,2023/12/24,999.28
SC37,2023/12/25,1036.61
SC37,2023/12/26,1074.95
SC37,2023/12/27,1059.62
SC37,2023/12/28,1022.53
SC37,2023/12/29,949.99
SC37,2023/12/30,998.06
SC37,2023/12/31,999.28
SC38,2023/12/01,3727.02
SC38,2023/12/02,3673.25
SC38,2023/12/03,3655.72
SC38,2023/12/04,3856.55
SC38,2023/12/05,3869.12
SC38,2023/12/06,3855.41
SC38,2023/12/07,3836.03
SC38,2023/12/08,3727.02
SC38,2023/12/09,3673.25
SC38,2023/12/10,3655.72
